,t,p,v,q,R,fa,pwm
4079,67.09273409745961,"[-0.10613933266172296, -1.1751380978713, 2.370129535713981]","[0.24217538209821185, -0.2879539175613495, 0.06677776302326005]","[-0.02347660269294991, -0.09892329727899592, 0.003805411689315078, -0.9948108131717133]","[[0.9803994049746942, 0.012216095288792472, 0.19664125533886379], [-0.0029265634996102326, 0.9988687407157861, -0.04746244417458763], [-0.19699860789211643, 0.0459566686873433, 0.9793260655429393]]","[-1.6947266814769806, -0.3408323466996954, 0.8408682385562916]","[1584.6771261483207, 1722.6771261483207, 1601.3497696616469, 1743.6322997983748]"
4080,67.10273476774583,"[-0.10346634324874344, -1.1782036321120113, 2.370766313287442]","[0.2490045950262749, -0.2943475812745566, 0.06870514797328449]","[-0.02378296847818382, -0.0990240379245394, 0.0035907005206140897, -0.9947943232172783]","[[0.9803627218778478, 0.011854188133644045, 0.19684630654417584], [-0.0024338458434768452, 0.9988429828723404, -0.04802945539176338], [-0.19718789661336128, 0.04660719273364757, 0.9792572489590367]]","[-1.8557802122087446, -0.21828060403651273, 0.9291139091831013]","[1581.1295225255312, 1719.1295225255312, 1595.7749639686922, 1755.2887117018256]"
4081,67.11273543803203,"[-0.100624190558564, -1.1814410114024148, 2.3713816281174647]","[0.2546373912201517, -0.30027744815055324, 0.07005367732043473]","[-0.024042923435166126, -0.0992154462621665, 0.003414125954150991, -0.9947695829110045]","[[0.9802892242192115, 0.01156339605896705, 0.19722884505526175], [-0.0020216785466986168, 0.9988205094385947, -0.04851180589539551], [-0.1975571873309164, 0.047156869774850174, 0.9791564123966545]]","[-1.976185721173899, -0.1903879590487143, 0.8679607992528631]","[1582.7983801963499, 1720.0987851472623, 1595.7489876227187, 1755.152227230019]"
4082,67.12273610831825,"[-0.09770301912400851, -1.1847586621339894, 2.371986917372994]","[0.25971132292735244, -0.30599066845689404, 0.07113181439529419]","[-0.02428119918709737, -0.09944920686029624, 0.003255365575691335, -0.9947409887396736]","[[0.9801984691625736, 0.011305983144491997, 0.19769431636323448], [-0.0016469991413971853, 0.9987996053849306, -0.04895449522340202], [-0.1980104930831152, 0.04765952112523077, 0.9790405107047094]]","[-2.1419134045552948, -0.03190168649630731, 0.7526143181385176]","[1586.9039264221528, 1723.1779448166146, 1598.3149540138454, 1749.50710116954]"
4083,67.13273677860447,"[-0.09527968205346095, -1.1875083048128108, 2.372488903923332]","[0.2632079065710465, -0.3099823004550585, 0.07082938095904052]","[-0.024641020843900026, -0.09961326408111204, 0.0031035114202595158, -0.9947161518875425]","[[0.9801349685701609, 0.011083370907702374, 0.19802089806825085], [-0.0012650808414959754, 0.9987662135154887, -0.04963994467022004], [-0.19832679282663446, 0.0484033410594798, 0.9789398723199733]]","[-2.362161388159377, 0.20229340183808558, 0.566317221649788]","[1590.1240263284055, 1717.981925402851, 1605.018074597149, 1743.751947343189]"
4084,67.14273744889067,"[-0.09303766016878613, -1.1900510744971025, 2.3729532668169933]","[0.26613000765990985, -0.31334691646827323, 0.0700241328982344]","[-0.02504511047400155, -0.09975193478438864, 0.0029541725655031523, -0.9946926834805778]","[[0.9800816164996722, 0.010873584126630888, 0.19829706422960167], [-0.0008803912199492449, 0.9987279983688202, -0.05041374514909606], [-0.19859301454265085, 0.04923500743271245, 0.9788445556534559]]","[-2.1555443599094595, 0.07963627176235766, 0.7025589196467639]","[1593.0216397298773, 1709.7720207653479, 1613.2279792346521, 1737.9567205402454]"
4085,67.15273811917689,"[-0.09039277102167567, -1.193067098144439, 2.373529254541839]","[0.2720983645455147, -0.318807434185436, 0.07135480991743794]","[-0.02547407906278785, -0.09979561950313026, 0.0028169638082585925, -0.9946777789560173]","[[0.9800657116958621, 0.010688345611081548, 0.19838545119628964], [-0.0005195396057110146, 0.9986861856316949, -0.051239242062973735], [-0.198672489431364, 0.05011475946952148, 0.9787837248578619]]","[-1.7551482228455857, -0.16658015794264802, 1.0179820696354085]","[1595.9184358446828, 1708.2789572297886, 1610.2446924659514, 1737.5986965372358]"
4086,67.16273878946309,"[-0.08754251588232041, -1.1963243681743103, 2.3741621442449614]","[0.27961958363332284, -0.3253363607141855, 0.07377429810182709]","[-0.02591572997280621, -0.0997908840776139, 0.002685938500859682, -0.9946672399641556]","[[0.9800691085073123, 0.01051553728173322, 0.19837823036430274], [-0.00017092285972102744, 0.998642299477249, -0.052091119562572764], [-0.19865666259195014, 0.051018990852257216, 0.9787402869185263]]","[-1.6262489721140743, -0.36333093009821327, 1.054251307991093]","[1598.8148153386676, 1710.209876892445, 1601.5555539839975, 1740.0123461155563]"
4087,67.17273945974931,"[-0.08395630420563838, -1.2003803988674793, 2.3749552711152573]","[0.28747202551514106, -0.3336877375838038, 0.07531532325724855]","[-0.02644283225676003, -0.09979565498624367, 0.0024913943884083017, -0.994653310669921]","[[0.9800690520042616, 0.010233906882739039, 0.19839239819728474], [0.0003216121762799175, 0.9985889507570102, -0.053100161964992], [-0.19865591629287718, 0.05210564062571097, 0.9786830193407405]]","[-1.5838156493999045, -0.6411956391308689, 0.9336804111549561]","[1598.0771905694262, 1708.7567223309973, 1602.1660870995763, 1741.320468238429]"
4088,67.18274013003553,"[-0.07986036424857798, -1.2049896563868074, 2.375859379288842]","[0.2955538744565414, -0.34330135540273243, 0.07624791921009456]","[-0.027029118717608616, -0.09980701004368014, 0.0022528567387994523, -0.9946370332302308]","[[0.980066886514341, 0.009876940532584814, 0.19842171126635819], [0.0009138415606959318, 0.9985286185047584, -0.054218026694532524], [-0.19866528219534527, 0.053318623113907206, 0.978615890724011]]","[-1.6200379767685986, -0.45190307422202436, 0.9560891118289128]","[1594.8226308318206, 1704.9597359704574, 1609.2176331977219, 1741.8628948613632]"
4089,67.19274080032173,"[-0.0765385829660933, -1.2087216266553495, 2.3765711446930347]","[0.30295845229013796, -0.3497208365803488, 0.07771889821614106]","[-0.027316854590440025, -0.0996922932216964, 0.0020537921443003096, -0.9946411247835047]","[[0.9801144062653381, 0.009532132012405953, 0.19820390304182048], [0.001360987498492409, 0.998499091831509, -0.05475042844809743], [-0.19842831560727983, 0.05393143945343342, 0.9786304213002516]]","[-1.6672463879664445, -0.05181385706299457, 1.0619668179237696]","[1597.4582126918792, 1705.7291063459395, 1605.1210384238054, 1738.8876085773088]"
4090,67.20274147060795,"[-0.0734786706851647, -1.2121568433719572, 2.3772178477132075]","[0.3101339345718776, -0.35505986048147314, 0.07937199212605935]","[-0.02750360193602623, -0.09953493098569963, 0.0018680798119011396, -0.9946521064072843]","[[0.9801785686913914, 0.009191317280809835, 0.1979024996849971], [0.0017589592014322672, 0.9984800774251366, -0.05508490958921863], [-0.19810801537912212, 0.05434115280860519, 0.9786726518968478]]","[-1.8282264688279306, -0.07096108637358078, 1.0204219855602172]","[1602.0862097374816, 1708.0431048687408, 1597.2534434462812, 1734.7224112362665]"
4091,67.21274214089416,"[-0.07065664226400217, -1.2153309982925082, 2.3778222110577554]","[0.3152448428984677, -0.3613821350957758, 0.08003181065818002]","[-0.027649679204427555, -0.09922564730603936, 0.001689310148559667, -0.9946792284573522]","[[0.9803026894325407, 0.00884775806411633, 0.19730196284373624], [0.0021264712033383097, 0.9984651380789302, -0.05534036894228959], [-0.1974887983784741, 0.054669877370323604, 0.9787793874498812]]","[-2.1402942005646497, -0.2310339881118183, 0.8753023986942967]","[1600.8229465945524, 1708.1335308894234, 1593.4223539262823, 1736.4658764423066]"
4092,67.22274281118037,"[-0.06800234602053451, -1.2183210782463572, 2.378396720649289]","[0.3189000178018518, -0.3683977008963638, 0.07999126960168157]","[-0.027767079955557668, -0.09880924364518923, 0.0015154357689975985, -0.9947177311401914]","[[0.980468812198644, 0.00850214999694026, 0.19649045485651145], [0.0024724266776363305, 0.9984533239995961, -0.055540291671816254], [-0.19665877176117252, 0.05494133542330618, 0.9789313838312672]]","[-2.079649155084115, -0.2392776704451468, 0.883926612396511]","[1595.4057492513916, 1706.6561134321978, 1592.4374089547985, 1742.375546271209]"
4093,67.23274348146658,"[-0.06434926684821438, -1.2224459358544932, 2.379172657310641]","[0.3245077480602245, -0.37493196466681095, 0.08068248158661993]","[-0.027581239871894925, -0.09836360604931345, 0.0012322864087523978, -0.9947673392888507]","[[0.9806458665838728, 0.00787765697037425, 0.19562982937100312], [0.002974303882068506, 0.9984752149881798, -0.055116257473005845], [-0.19576578131912584, 0.05463140893360406, 0.9791274540577172]]","[-1.7164811243257003, -0.1537091832643055, 1.0282985991101476]","[1590.1261765136321, 1710.3107352295517, 1595.1612058350047, 1738.390205981354]"
4094,67.24274415175279,"[-0.05989829204225441, -1.2274773309187192, 2.3801095075948258]","[0.3316753121395249, -0.3810817316890269, 0.0819582675964077]","[-0.027153150415485234, -0.09789461440078377, 0.0008618407727752717, -0.9948258192378099]","[[0.9808316059014698, 0.007031057285038231, 0.1947293765561837], [0.003601531473723404, 0.9985237298038541, -0.05419404935419657], [-0.19482298332473316, 0.05385657107369374, 0.9793585042855331]]","[-1.7796168076440202, -0.20083055822483675, 1.0049840184219185]","[1584.956547657144, 1718.0651785142838, 1600.8477975771416, 1726.5000596114312]"
4095,67.252744822039,"[-0.05602316879867738, -1.2318799420157411, 2.3809312298478646]","[0.33642182338420434, -0.3880014940765336, 0.08218773012908764]","[-0.026792919044643714, -0.09734078038810637, 0.0005561351319322505, -0.99489005312964]","[[0.9810485415143801, 0.006322673919272625, 0.19365694737687203], [0.004109500675451281, 0.9985632755456456, -0.053420286559134514], [-0.193716549311143, 0.0532037480481604, 0.9796134390650845]]","[-2.134370044355977, -0.33714671242260486, 0.8711980510703086]","[1583.6200572969328, 1719.7598854061341, 1600.209742163802, 1725.1002864846644]"
4096,67.26274549232522,"[-0.05249869994425269, -1.2358996664934814, 2.381682846969524]","[0.33969407831305354, -0.39539013120902283, 0.08178005291311546]","[-0.02647400862714899, -0.09673528315296451, 0.00028985173968654025, -0.9949577907808664]","[[0.9812840795476175, 0.0056987219346275875, 0.19247970015795618], [0.004545160948337543, 0.9985977632954053, -0.05273712005378543], [-0.19251039430778438, 0.0526249644933416, 0.9798825013100988]]","[-2.104112034575369, -0.28536462957966047, 0.7194488451215815]","[1584.6176872651863, 1717.7646254696272, 1595.7204073066614, 1730.088436325932]"
4097,67.27274616261143,"[-0.0489275518530756, -1.2399755339166927, 2.382395020741088]","[0.3443940007389639, -0.4016042412313399, 0.08006584157921318]","[-0.02596062267222906, -0.09603736408090434, 9.630417300450591e-05, -0.9950386862535068]","[[0.9815527564965326, 0.005178032298253952, 0.1911167849400313], [0.0047947267871054165, 0.9986511992366892, -0.0516821453540463], [-0.1911267854052198, 0.05164515015834493, 0.9802048671864604]]","[-1.8697134842005094, -0.15498451457528362, 0.5204489726732344]","[1585.9068640952519, 1714.2794077142444, 1595.5114401587532, 1730.7908478729976]"
4098,67.28274683289764,"[-0.0453274007278584, -1.2440862844243734, 2.3830826873247752]","[0.34998097042367216, -0.4070885867562699, 0.07753984633189062]","[-0.025326403965473736, -0.09528202089765478, -5.205071764193602e-05, -0.9951277570256766]","[[0.9818420133251581, 0.004722707676004238, 0.18963820399651707], [0.004929896131598624, 0.9987164868621956, -0.05039609614824397], [-0.18963293096651032, 0.05041593413850836, 0.9805591652680677]]","[-1.803641516068006, 0.031383820272513296, 0.4931576280409793]","[1587.3771866368468, 1709.8684400894597, 1597.961977728078, 1728.8304178175376]"
4099,67.29274750318386,"[-0.04200538916111015, -1.2478782418539074, 2.383712654086741]","[0.35544491535998235, -0.41055280998099647, 0.07565795839768125]","[-0.024514894334439884, -0.09460124881260312, -0.0002956703381202102, -0.9952128020062979]","[[0.9821000176236026, 0.0040497694257525165, 0.18831124446236513], [0.005226789048435572, 0.9987968500889531, -0.04873913179648644], [-0.18828225115397773, 0.0488510149293785, 0.9808982323770428]]","[-1.8091328421181645, 0.3304697467301669, 0.6123580514517428]","[1584.9910614439068, 1711.0089385560932, 1601.4071508448744, 1725.5928491551256]"
4100,67.30274817347006,"[-0.038887775420658334, -1.2514359261992016, 2.3843002186884306]","[0.3608184524762283, -0.41253249569772066, 0.07424940886748882]","[-0.02357309802378759, -0.09397527716823671, -0.0006092976331881149, -0.9952948885330908]","[[0.982335882128084, 0.003217715201184022, 0.18709495209371857], [0.005643438480813785, 0.9988872056648996, -0.04680985011201698], [-0.18703749996238733, 0.047038885767844194, 0.9812252427144174]]","[-1.8479724161213493, 0.21258533704921045, 0.4439093545853918]","[1579.770928968851, 1716.229071031149, 1605.5832568249193, 1721.4167431750807]"
4101,67.31274884375628,"[-0.034853513652527625, -1.2560447628195934, 2.3850184470728215]","[0.36558415619952805, -0.4169532896776251, 0.07044333480032774]","[-0.022421236949395473, -0.09319889315932864, -0.0009539102678936851, -0.9953935034076727]","[[0.9826239948616184, 0.0022802367669029072, 0.18558192124745285], [0.0060783011008838945, 0.9989906385011844, -0.04445810043330262], [-0.18549636985487325, 0.04481371395786666, 0.9816203910185349]]","[-1.8936213938461235, -0.16671798534651205, 0.038478095707978]","[1580.6107813691972, 1719.3053906845987, 1603.4101756173536, 1721.6317383557482]"
4102,67.3227495140425,"[-0.03034861611485625, -1.2611932938973522, 2.3858037623303265]","[0.37003777924626646, -0.42262742499606637, 0.0654062966429361]","[-0.021161522054615762, -0.09234528273766793, -0.0013144317451695476, -0.9955006044530051]","[[0.982939884507254, 0.00129129828092877, 0.18391520032019354], [0.006525368668242782, 0.9990995669637177, -0.04188985285073709], [-0.18380393881473478, 0.042375379135325277, 0.9820477199375435]]","[-2.0141429937032322, -0.19234049195017122, 0.2099799283099184]","[1584.5620195568224, 1721.281009778411, 1597.9772231093693, 1724.101262223014]"
4103,67.3327501843287,"[-0.026750021441996074, -1.2653026955656845, 2.386414378980572]","[0.3730325219935004, -0.4272156308776001, 0.0642358565995076]","[-0.01972130281251697, -0.09139561150017693, -0.0015654858112515956, -0.9956166656981771]","[[0.9832858662532622, 0.0004876335330680566, 0.182051734801969], [0.006722128587452534, 0.9992143222869988, -0.038983558432816076], [-0.18192824112303946, 0.039555872564872835, 0.9825129081756667]]","[-2.2101394931151246, -0.07078489366282814, 0.700460494979529]","[1582.8390361733523, 1721.0517108520057, 1597.8965782959885, 1727.2126746786532]"
4104,67.34275085461492,"[-0.02366997517431095, -1.2688175510630286, 2.3869250404307425]","[0.3751925547535684, -0.4311825135795389, 0.0652777214745843]","[-0.0181778065699054, -0.09039097830152996, -0.0017539072258243814, -0.9957378535930789]","[[0.9836507005809801, -0.00020664419442806671, 0.1800752018088732], [0.006779083071346977, 0.9993308931942096, -0.035883585413910755], [-0.17994767306370285, 0.03651773497388031, 0.982995987658708]]","[-2.0689774660908036, -0.07246882994372594, 0.9836385791331601]","[1577.869501707907, 1719.560850512372, 1600.8782989752558, 1730.6913488044652]"
4105,67.35275152490112,"[-0.01949245239463893, -1.2735736305974195, 2.387613216132532]","[0.37948018794946686, -0.43512668565510726, 0.06816743914183443]","[-0.016548390666714815, -0.08934081927014052, -0.0020526040153686703, -0.9958598129832371]","[[0.9840246211775624, -0.0011313181422140735, 0.17800979772652345], [0.007045105261280668, 0.9994404866859659, -0.032592991820315886], [-0.1778739285540019, 0.03332651711779676, 0.9834853490767338]]","[-1.7014833543102377, -0.13834075585190103, 1.2947671613255753]","[1575.3602881264, 1722.1985593680001, 1607.4375509256001, 1728.4815846952]"
4106,67.36275219518734,"[-0.014653086862308269, -1.2790782410792816, 2.3884084433471737]","[0.3850508890867912, -0.43905716188999266, 0.07217152050171205]","[-0.014867160165173133, -0.08826320548948544, -0.0024178033285880826, -0.9959822376303177]","[[0.9844054109102567, -0.002191731913306841, 0.1758890615463525], [0.007440624764121915, 0.9995441328940611, -0.029188048752986258], [-0.1757452780690165, 0.030041661041083585, 0.9839750375533743]]","[-1.7969520458036405, -0.08922456715891186, 0.906562292804983]","[1574.334792445399, 1727.3260377730046, 1616.1542642141076, 1722.841358449695]"
4107,67.37275286547356,"[-0.010907461061479912, -1.2833318178695248, 2.389017581869579]","[0.3879440653213635, -0.44177822853692517, 0.07015655740582946]","[-0.013207203655407498, -0.08710331747436946, -0.002737956300145472, -0.9961061158731737]","[[0.9848073399885935, -0.0031538075252455586, 0.17360061599103546], [0.007755372537028007, 0.9996324553618843, -0.02583458251578285], [-0.17345597300521295, 0.02678852282315293, 0.9844734723412057]]","[-2.1348040124484995, 0.008065514616779623, 0.05475686526748902]","[1576.038470056586, 1727.980764971707, 1614.923059886828, 1724.057705084879]"
4108,67.38275353575976,"[-0.007691984506331472, -1.2869790030760766, 2.3895365208893264]","[0.38953941194749353, -0.4439130793207031, 0.06522408863104373]","[-0.011557558913944955, -0.08590355011494533, -0.0030362747498644555, -0.9962306986919734]","[[0.9852205432976393, -0.0040639895482155195, 0.17122969135086685], [0.008035330913697535, 0.9997122288062426, -0.02250633642375061], [-0.17108932365366492, 0.023549643544301505, 0.9849718268902541]]","[-2.1313489438884288, 0.06662410096335686, 0.0849500825887688]","[1579.065011892682, 1726.467494053659, 1608.869976214636, 1728.597517839023]"
4109,67.39275420604598,"[-0.003442930350001728, -1.2917975894660902, 2.3902134156536903]","[0.39185038856312326, -0.44519544625272023, 0.06356838219733961]","[-0.009782081065343416, -0.08453156916707473, -0.003346880255549468, -0.9963645454561978]","[[0.9856812087588117, -0.005015636324687719, 0.16851399588765467], [0.008323214973379754, 0.9997810029105697, -0.01892720342894135], [-0.16838303807175156, 0.020058871588204935, 0.9855122337537637]]","[-2.0010857868197007, 0.12314663366033907, 0.48822909885682364]","[1581.350173008513, 1725.6624567478718, 1605.649826991487, 1728.312283739359]"
4110,67.4027548763322,"[0.001268164418429891, -1.297139827799804, 2.390960921438305]","[0.39448127354171414, -0.4460967269845067, 0.06337748815514366]","[-0.007950351992085007, -0.08308260350927361, -0.003662978448820602, -0.9965025334856832]","[[0.9861643709231874, -0.005979262724071251, 0.16564229370717043], [0.0086214064933415, 0.9998433927413497, -0.015236432232178562], [-0.16552580583514026, 0.01645375137668407, 0.9860647895518244]]","[-1.8795123464242045, 0.04363767935424551, 0.6648409354156648]","[1583.3039144018153, 1725.174021399546, 1603.6960855981847, 1725.8701069977308]"
4111,67.4127555466184,"[0.00554874215278647, -1.3019653622098384, 2.3916650949579314]","[0.3979074406017914, -0.44763113908022295, 0.06445170529429275]","[-0.006295357944711894, -0.08168120608156534, -0.003899163098119051, -0.9966290844210032]","[[0.9866221405456942, -0.00674361383769464, 0.16286082451772244], [0.008800463556251567, 0.9998865163362683, -0.011911296959955213], [-0.16276263800817253, 0.013185250338207602, 0.9865732844281215]]","[-1.7254920801294815, -0.10100559170239803, 0.8020476439457607]","[1582.7170978336524, 1726.6036277079345, 1604.2829021663476, 1727.2450787911084]"
4112,67.42275621690462,"[0.009591037911784636, -1.3065049120435022, 2.392345284995186]","[0.4017737792935479, -0.4495159758516785, 0.06622613442853643]","[-0.0047381829561677635, -0.08030613665236308, -0.0040911173091094195, -0.9967493051691891]","[[0.9870658149081225, -0.007394626334517101, 0.16012894074274112], [0.008916647006364726, 0.9999190653207264, -0.008788477487277048], [-0.1600514028935183, 0.010102644790021802, 0.9870543886343441]]","[-1.724183803293587, -0.11049155078553502, 0.9926131813271546]","[1580.7241367423214, 1729.094829072098, 1606.2758632576786, 1730.7327607009372]"
4113,67.43275688719083,"[0.013685595139894346, -1.3110934850678388, 2.3930228050746685]","[0.40476908213118595, -0.45068011407622394, 0.06965606286490574]","[-0.003085224154332789, -0.07895342709259837, -0.004316773908642687, -0.9968621607225845]","[[0.9874914079019378, -0.008119279091173976, 0.1574380042862248], [0.009093635172507724, 0.9999396579851053, -0.005469438245460883], [-0.1573847314256978, 0.0068327346217458874, 0.9875096397597295]]","[-1.7732521713966143, -0.0929048837958137, 1.2518624058109733]","[1577.11948388731, 1732.88051611269, 1611.1607454961077, 1727.8392545038923]"
4114,67.44275755747704,"[0.017809978758089873, -1.3157100363490646, 2.3936988013699296]","[0.407267271978879, -0.4514329390261114, 0.07403080913400734]","[-0.0013776001196193254, -0.07761347863962383, -0.004561664957661829, -0.9969708128508432]","[[0.9879080386048313, -0.008881852966670606, 0.15476931407543731], [0.009309534316502678, 0.9999519471737389, -0.0020387608505753815], [-0.15474417747467195, 0.003454947593585809, 0.9879458606150241]]","[-1.957294836327748, 0.12541119149328078, 1.2468077858797457]","[1572.5950148069232, 1737.4049851930768, 1617.6960897233332, 1721.3039102766668]"
4115,67.45275822776325,"[0.021961337441783652, -1.3203255020472258, 2.3944228576785336]","[0.4072867102666644, -0.44915301045548894, 0.0771098261588658]","[3.6165101476721344e-05, -0.07640655405327607, -0.00469696489772742, -0.9970645224351674]","[[0.9882776402252363, -0.009371880626856316, 0.15236418892366868], [0.009360827623733022, 0.9999535606139995, 0.0007898756839545139], [-0.15236486838851734, 0.0006456399254236877, 0.9883217605679081]]","[-2.259986446573281, 0.5289376692524146, 1.1329189171446785]","[1568.6855586596564, 1742.9676137263032, 1616.3630207508888, 1719.330634477192]"
4116,67.46275889804946,"[0.026127383376017707, -1.3249403766724672, 2.395173081466041]","[0.405956530136937, -0.445221823213668, 0.07948335091881076]","[0.0012899315258280957, -0.07527205764540276, -0.004772595211585854, -0.9971500961769065]","[[0.9886213179017288, -0.009712179148834064, 0.15010276639904716], [0.009323795948151047, 0.9999497553793918, 0.003290996813851546], [-0.1501273916831409, -0.0018540245663128917, 0.9886635453851534]]","[-2.1769766673047015, 0.29608961464020284, 0.8920933214621787]","[1565.1109617193367, 1749.095494195423, 1610.745796987529, 1719.8412911829519]"
4117,67.47275956833568,"[0.029641813738092274, -1.32881099694138, 2.395805180663511]","[0.40626269465536824, -0.4450640825522327, 0.07899970611860176]","[0.0026462127651808776, -0.07395641043454451, -0.004908676883543018, -0.9972440780366241]","[[0.9890091078680051, -0.010181706700934788, 0.14747920587053226], [0.009398889111499397, 0.9999342042727335, 0.0060038962631828365], [-0.14753116348424977, -0.004551783774023363, 0.989043293201502]]","[-1.9107705991839412, -0.2837849749282601, 0.52884768416145]","[1567.0441221209371, 1741.8676336371884, 1612.7205937033677, 1718.308821043924]"
4118,67.48276023862189,"[0.032862401915158226, -1.332346000113941, 2.3963840122763465]","[0.40730675910649256, -0.4466079552891861, 0.07722763761834708]","[0.00404872245351799, -0.07255907434140894, -0.005072018737590994, -0.9973418514873719]","[[0.9894166162384079, -0.010704616224040375, 0.14469133269944623], [0.009529530010070201, 0.9999134704699609, 0.008811962665184022], [-0.1447734734840364, -0.007339878726616486, 0.9894352826795456]]","[-1.886903175924886, -0.08178618262657002, 0.5562291859123967]","[1571.460973092532, 1728.6170807224041, 1618.1189671130946, 1715.8550149485934]"
4119,67.4927609089081,"[0.036690197086252097, -1.3365273582819968, 2.397117339167219]","[0.4076331483335076, -0.4438516034539181, 0.07691471559593309]","[0.0054523174151643134, -0.07096224123581758, -0.00527231612816548, -0.9974480805006735]","[[0.989868964061108, -0.011291540531081081, 0.1415048099352963], [0.009743905876244522, 0.9998807878931374, 0.011625077817988817], [-0.14161979529947166, -0.010128536342155336, 0.9898651031654273]]","[-1.9311568046225505, 0.47760579708661444, 0.7827777810846932]","[1568.3447930601862, 1730.31778084689, 1617.0073669672627, 1713.0049113115085]"
4120,67.50276157919431,"[0.040842719510094605, -1.3410543795996073, 2.3979332883396083]","[0.4075757331805065, -0.4387955414288113, 0.07738212817400081]","[0.006856492768383028, -0.06925871944346217, -0.005492376910743174, -0.9975588314506877]","[[0.9903436972752665, -0.011907682003958532, 0.1381039775864428], [0.010008194367912263, 0.9998432147269972, 0.01444029981083435], [-0.13825461135672176, -0.012918719844678706, 0.9903100066973601]]","[-1.986370349402234, 0.5096147799304401, 0.813783689885426]","[1561.200035480513, 1740.0142375621608, 1612.414308523187, 1709.9428723487913]"
4121,67.51276224948053,"[0.04540148136374762, -1.345992415550219, 2.3988301203561986]","[0.40649118019821806, -0.4346620897845841, 0.07730799307253738]","[0.008089204124201459, -0.06771324475930637, -0.005481380514562626, -0.9976553544196798]","[[0.9907665123774407, -0.012032549757470295, 0.13502028238677521], [0.00984156472239012, 0.9998058089623822, 0.016882799735809625], [-0.13519764241023408, -0.01539815149420374, 0.9906957329954056]]","[-2.063746436455013, 0.35858134789526364, 0.7371637565834188]","[1557.649323292908, 1744.6883458838647, 1606.6103007019515, 1714.0650376515944]"
4122,67.52276291976673,"[0.05014098970652789, -1.351113322602066, 2.39976293925404]","[0.4049496268785027, -0.43093913149710095, 0.0769929093220977]","[0.009245626687575234, -0.06623808934459972, -0.005367580769457598, -0.9977455469898266]","[[0.9911653627475345, -0.011935784914825939, 0.1320782640733577], [0.009486134328512242, 0.9997693684818889, 0.019160642302460357], [-0.13227677066539695, -0.01773848912417361, 0.9910520213684758]]","[-2.042882612460279, 0.14462026798912236, 0.8626206116134494]","[1555.6976953859914, 1747.1278807675105, 1600.2675100044723, 1721.3836423025318]"
4123,67.53276359005295,"[0.05452132557103415, -1.355806317941782, 2.400618813396046]","[0.403460759283476, -0.42923226235582795, 0.07823737572854914]","[0.010646698173910622, -0.0645101980052095, -0.005383380439830876, -0.9978433482172144]","[[0.9916141533317161, -0.012117181940217155, 0.128627513489951], [0.00936989951101445, 0.9997105802610461, 0.02194203978284788], [-0.12885677439674387, -0.02055290803040443, 0.9914454105376233]]","[-1.9741867769433803, -0.2026882090247938, 1.084092647466779]","[1552.6594474890503, 1744.9907182002078, 1600.6749171553708, 1723.6656353555786]"
4124,67.54276426033915,"[0.0587018157686511, -1.3602612207029936, 2.4014318750260326]","[0.4020012063337061, -0.42864715700294603, 0.08034958496048894]","[0.012183893751363686, -0.06264168291966207, -0.005471289982703073, -0.997945382945976]","[[0.9920895191570529, -0.012446536372193753, 0.12489263326762083], [0.00939365793579465, 0.9996405855011788, 0.025003182655471454], [-0.12515927973094945, -0.02363225940643942, 0.9918524946513135]]","[-1.9494189885703082, -0.013076219381227383, 1.25414047933703]","[1549.0165978765428, 1740.3070544126979, 1604.8381738553796, 1723.1452282680775]"
4125,67.55276493062537,"[0.0625701765642113, -1.3643730796919555, 2.4021855651643618]","[0.40014074317483733, -0.42433124066120875, 0.08353690964535558]","[0.013143029810608556, -0.061303258272514274, -0.0054685624449184135, -0.9980167605585843]","[[0.9924221989384127, -0.012526855054305794, 0.1222196115071724], [0.009304012850453432, 0.9995928994228608, 0.026904409462897322], [-0.12250710542411133, -0.0255634466791365, 0.9921365308236355]]","[-1.9695920853747664, 0.4484399441711715, 1.4512596124234847]","[1549.7056698440815, 1738.3177320623674, 1608.387937781714, 1717.541856498939]"
4126,67.56276560091159,"[0.06631771494088547, -1.368352149593847, 2.4029162731446894]","[0.3981250913637651, -0.41857116172184017, 0.08714040162732907]","[0.01387840435046846, -0.06017002675543647, -0.0054307501273809485, -0.9980762710836795]","[[0.9926989278409216, -0.012510733594828096, 0.11995781157775422], [0.009170477750466283, 0.9995545718657912, 0.028356948886347356], [-0.12025929216253083, -0.027049875364480946, 0.9923726937201834]]","[-1.8380327943737935, 0.32810072030788623, 1.378242569444824]","[1552.0715887868414, 1737.3713644852635, 1611.700224301578, 1709.9709158821076]"
4127,67.57276627119779,"[0.06975188902276659, -1.371983232381235, 2.4036054038613592]","[0.39740585496219194, -0.41513191224935264, 0.08868080053917156]","[0.014760778401366704, -0.05892889317875733, -0.005453185317327074, -0.9981370819451053]","[[0.9929931632515255, -0.012625725627184371, 0.11747724043929803], [0.009146380292586583, 0.9995026309960439, 0.03010926091165447], [-0.11779921347950062, -0.028823860211459527, 0.9926168765537073]]","[-1.585793262324878, -0.07064038491477481, 1.0948968574338185]","[1554.5691333501018, 1732.9202532897352, 1607.0372932696132, 1712.6488800603665]"
