,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
10,0.1999999999999993,"[0.6000732760779199, -0.29456592698547607, 2.7623068031263527]","[0.7946133696066009, -0.3110732373265542, 2.787203859881255]","[1.6938102815791611, -0.6309017780593976, 0.6167801607364284]","[1.2470447036244963, -0.5324285676908624, 0.6626692622825956]","[-0.0124122976817843, -0.05504619412529905, 0.0026092316795705596, -0.9983828398951585]","[[0.9938854685532251, 0.006576523763853135, 0.10984957811181736], [-0.003843524772923144, 0.999637505261103, -0.025071706565430847], [-0.10997912435312765, 0.02449719347122476, 0.993590954465658]]","[-0.4639514151372856, -1.431584232679246, -0.006350416288546845]",[0.3366579767329065],"[0.041829157533093284, 0.1104785232635816, 0.0, -0.9929632920463443]",[0.4161827435792068],"[-4.57745351138858, -0.09852488262209702, -0.8872870939846109]","[712.0591543448835, 831.2403788973583, 710.4164402912968, 807.2236012659272]"
11,0.21999999999999886,"[0.6435687467441583, -0.3104951996349514, 2.7777818915620496]","[0.823438627108943, -0.32342964792523404, 2.8023023808484453]","[1.6701645117289103, -0.6356477251201053, 0.5653594004737622]","[1.2150195160561479, -0.5248051931834956, 0.6188340288992826]","[-0.005042484047721331, -0.031887855657742485, 0.0028211301353435526, -0.9994674204807699]","[[0.9979357571341659, 0.005960843325365185, 0.06371329467040598], [-0.005317667311484357, 0.999918574520321, -0.010259516629078026], [-0.06377019668522205, 0.009899677466887854, 0.997900821393904]]","[-0.49203452053545205, -1.5388992535528736, -0.009585974332322526]",[0.3370442056412901],"[0.049484345652168964, 0.12558529173567304, 0.0, -0.9908385809463275]",[0.41618556083615904],"[-4.304798548963539, 0.03810145892527156, -0.600920531112461]","[646.5904413804967, 881.3545855323468, 651.837935837584, 850.852954807102]"
12,0.23999999999999844,"[0.6718912731370466, -0.32101165320248737, 2.7873140185637406]","[0.8409668615333271, -0.33104129316135555, 2.8110496806386167]","[1.649996126077889, -0.6330438771738467, 0.5318439701882856]","[1.1919775496050264, -0.5189486679005341, 0.5889417453684367]","[-0.000890602787332672, -0.018284890342733277, 0.0029230746703693493, -0.9998162384296749]","[[0.999290422220615, 0.00587764419176611, 0.03655785396824333], [-0.005812505894544869, 0.999957510303657, -0.0018877744571545213], [-0.036568267162039376, 0.0016739820579092222, 0.9993059246050225]]","[-0.4914081050312212, -1.6000673359973945, -0.007040717516253769]",[0.33371215563195605],"[0.05502432105537192, 0.14036339231426584, 0.0, -0.9885546842736027]",[0.4161883780931111],"[-3.85950550172357, 0.5361855295695573, -0.3786012899563893]","[688.4723006865344, 825.8358780974241, 674.5435519859819, 801.4227513983024]"
13,0.26000000000000156,"[0.7091239631835394, -0.334917282291173, 2.799222070694012]","[0.8626581691630716, -0.34052556783992155, 2.82158722626229]","[1.621801724144526, -0.6284783209629753, 0.47985835572997193]","[1.161191571673715, -0.5109245661311294, 0.5498866099160216]","[0.0047264399979700545, 0.0004086964545441177, 0.0030695117663181843, -0.9999782110210549]","[[0.9999691728166482, 0.006142753128121444, -0.0007883593725582174], [-0.0061350264110423, 0.9999248284121233, 0.009455183024489057], [0.0008463908253044814, -0.009450165030184756, 0.9999433381515065]]","[-0.4961102068627592, -1.6546548164339052, -0.003480810184344847]",[0.3337664853051984],"[0.06065395068617358, 0.1546970789194966, 0.0, -0.9860948993351305]",[0.4161911953500634],"[-4.107969651804502, 0.84278992918523, -1.6989692603128823]","[638.1898152059375, 861.5097826635113, 627.7637839183897, 845.4553412698677]"
14,0.28000000000000114,"[0.7423716498342553, -0.34735895752117585, 2.8091769286488866]","[0.8847639995267442, -0.35031323453011476, 2.831784702823865]","[1.5882263843131699, -0.6186531481421829, 0.4350207451090784]","[1.1256955190965958, -0.5013388125318389, 0.5063368457661505]","[0.010129502689650207, 0.018183616931779074, 0.003197101075603935, -0.9997672996768494]","[[0.9992963949478695, 0.006761096211537044, -0.03629400110859718], [-0.006024332225064943, 0.9997524691478337, 0.020370560824703864], [0.03642354128437483, -0.02013802137970002, 0.9991116242089655]]","[-0.5140880302687391, -1.714276588191822, -0.002828586409731298]",[0.3330605274127247],"[0.06518109906903889, 0.16813120649078264, 0.0, -0.9835963617937742]",[0.41619401260701555],"[-3.91650114759066, 0.4302515475210025, 1.0099116547357312]","[600.2154966022605, 906.444482600177, 606.46316171314, 868.1968174892974]"
15,0.3000000000000007,"[0.767927837421642, -0.3570799399896758, 2.8164390660821703]","[0.9090382578394786, -0.3612229674459163, 2.8422645379987146]","[1.550381902919464, -0.6148757884773076, 0.4113765252793813]","[1.0814648518809213, -0.48901921625050293, 0.45373315536495673]","[0.014423875297250761, 0.032257238597652164, 0.003271082474104069, -0.9993540076819244]","[[0.9978652514260162, 0.0074684875338404105, -0.06437843796724449], [-0.0056073899859756145, 0.9995302139527267, 0.02904014734490326], [0.0645671647100185, -0.028618082993544167, 0.9974705550299398]]","[-0.5237686981914468, -1.7256192932476149, -0.0016013020715394699]",[0.32922317338723067],"[0.07144976131308454, 0.18101119926208414, 0.0, -0.9808660238240712]",[0.41619682986396767],"[-4.423001434212736, 0.5300543020608116, 0.8771770445202591]","[647.550309948168, 850.3189182043151, 642.3023775321843, 823.5668506202987]"
16,0.3200000000000003,"[0.8025438481398177, -0.3704727013406531, 2.8257674518970215]","[0.9348879643127166, -0.3729942960496004, 2.8527439704480315]","[1.5025265684377094, -0.6016587157449307, 0.3642760971296482]","[1.0295691594491119, -0.47426392463346095, 0.3933465683563164]","[0.020410194701943662, 0.051796130721190534, 0.0033863992101743914, -0.9984414644010012]","[[0.9946076270256897, 0.008876580998559477, -0.103292575080706], [-0.004647904547252178, 0.9991401532455205, 0.04110757412616504], [0.10356904334957867, -0.040405964621507716, 0.9937974103293685]]","[-0.5414083337917993, -1.7362573980044274, -0.006089217258681291]",[0.3293592001810357],"[0.07579845018213235, 0.19238524541886526, 0.0, -0.9783851922144382]",[0.41619964712091984],"[-3.9152155885660256, 0.5064806897442152, 0.2848687574068194]","[645.4764845469538, 847.2325727370837, 642.6920589844341, 817.0467782854216]"
17,0.33999999999999986,"[0.8275954856728542, -0.38030251850010155, 2.8319243737379853]","[0.9532220033788915, -0.3815276298058443, 2.859358913331024]","[1.4575840327693226, -0.5947209520322236, 0.33099392413407513]","[0.9872128778768605, -0.4619058886470854, 0.3454566923009759]","[0.023839805109599363, 0.06290769549535463, 0.0034386827736634174, -0.9977173796697977]","[[0.9920391033110768, 0.009861081533916825, -0.1253642471670658], [-0.003862252731903721, 0.9988171870008219, 0.04800341498923774], [0.12569215727569727, -0.047138136553914786, 0.9909260797741852]]","[-0.5429434180616035, -1.767299253750449, -0.006391937296810081]",[0.3264264846896823],"[0.08160974536182293, 0.20403049367914164, 0.0, -0.9755418179526217]",[0.41620246437787206],"[-4.591265602459727, 0.377749459756346, -0.7353570656681292]","[611.8075105001657, 876.1033418629736, 602.0222997495351, 841.8300083930982]"
18,0.35999999999999943,"[0.8613457797552833, -0.393659493927924, 2.839802844869383]","[0.9742367429031319, -0.39143033055197773, 2.866401723489586]","[1.393683434617133, -0.5799781664381524, 0.26890609312667585]","[0.9351284204896673, -0.44653555211744017, 0.28733887119258567]","[0.03002776455200258, 0.08309311660581649, 0.0036096406149411344, -0.9960762432729379]","[[0.9861520535240825, 0.012181155609255073, -0.1653173799841181], [-0.002200753443928858, 0.9981576522906372, 0.060419758394730835], [0.16575093773812932, -0.05922001324064126, 0.9843747792468396]]","[-0.5496791852422501, -1.7609865907319926, -0.005636488424638842]",[0.32858830802167505],"[0.08565391570159582, 0.21130904199275655, 0.0, -0.9736571122481652]",[0.41620528163482423],"[-5.402714089761191, 0.9051034056201099, -0.48960845288728905]","[596.5714205056083, 885.4116296712873, 596.0289911728592, 845.7479454345857]"
19,0.379999999999999,"[0.8881279041563974, -0.40460801589347006, 2.8454643603967504]","[0.9870491632534824, -0.39758858102591155, 2.8701606089760006]","[1.3278844723249634, -0.5643609903309318, 0.2397717926964226]","[0.8999469309788735, -0.4359963989986696, 0.24877774813150133]","[0.035495384722396627, 0.10057394340428003, 0.003781909550371048, -0.9942839858218132]","[[0.9797311458665682, 0.014660405831887942, -0.19972964196669854], [-0.00038076257515408645, 0.9974415373771609, 0.07134570831428466], [0.20026660330460147, -0.06982426208596818, 0.9772399068730806]]","[-0.5587888656551363, -1.7817520532225186, -0.011103365859568674]",[0.32613092370901153],"[0.09022815034214439, 0.21966249796921186, 0.0, -0.971393382400406]",[0.4162080988917764],"[-4.4334687701212845, 0.20539857532540795, 2.662664037175908]","[575.0488464598241, 906.3611774065249, 541.9832935560851, 897.0989657915688]"
20,0.3999999999999986,"[0.9108497933588222, -0.4140493975957806, 2.8496719987844177]","[1.0048836517445454, -0.406353240942068, 2.874539260397127]","[1.2626292207995267, -0.5532428737354782, 0.20361899378197182]","[0.8456942832760348, -0.41952617750048227, 0.19027982108396024]","[0.04158166563894727, 0.11977981004708826, 0.0039353865168281444, -0.9918939837890737]","[[0.971220019832315, 0.01776826044320223, -0.23729046607760426], [0.0021543156034963323, 0.9964563557875297, 0.08343196766529638], [0.23794502578281532, -0.08154644826750619, 0.9677929245317702]]","[-0.5642450034016995, -1.7786603813513304, -0.011816680232731525]",[0.3250045765343888],"[0.09561275345267135, 0.22705688460657547, 0.0, -0.969170582984511]",[0.41621091614872857],"[-4.940028917971547, 0.4720994190176899, -2.3196101244257044]","[587.760303064741, 886.4995264613422, 553.9002841231948, 874.0594506951569]"
21,0.4200000000000017,"[0.9393936288505508, -0.4262237357500316, 2.8543642128728206]","[1.0236570646490415, -0.41577276864571666, 2.8782909730886854]","[1.1800549658276585, -0.5311052837904439, 0.1185392572416932]","[0.783407300226692, -0.4004240287471225, 0.12397364878041582]","[0.04829489972251516, 0.14030135436032878, 0.004090463986927367, -0.9889178817990176]","[[0.9605897723500927, 0.021641945642585043, -0.277097939238965], [0.005461413716475535, 0.9952939177423622, 0.09666717514522744], [0.27788813343123386, -0.09437158459591519, 0.9559584414629339]]","[-0.5921817200069829, -1.7425357913654833, -0.014813015708382803]",[0.32922143264391096],"[0.09736406605631692, 0.22790244667585866, 0.0, -0.9688030926613825]",[0.41621373340568074],"[-5.4727087675821915, 0.9033227288796581, -1.8836039437944088]","[525.8121676978211, 958.2159695094871, 537.6760457357693, 891.6760457357693]"
22,0.4400000000000013,"[0.9631659005803985, -0.4367206688862672, 2.857396261825335]","[1.0357229850603349, -0.4220220079637367, 2.879837049888524]","[1.0957126188360384, -0.5101727817831713, 0.0847433583103337]","[0.7382760980597074, -0.3864091154108144, 0.07670197384384918]","[0.053015343769166244, 0.1539375927973817, 0.004267079367570908, -0.9866352192572325]","[[0.9525446921111486, 0.024742210377124912, -0.3033080598840263], [0.007902007227479569, 0.9943170037137278, 0.10592733849961626], [0.3042129426022747, -0.10329988279513931, 0.9469598546938811]]","[-0.6239943526012729, -1.7295727797186227, -0.03251483275498405]",[0.3259880457862987],"[0.10098581232365185, 0.23162624806037033, 0.0, -0.9675489913133982]",[0.41621655066263286],"[-5.588484868466071, 1.1854051640414291, 1.850992581155186]","[514.8482032800196, 962.0413686334514, 533.4570575572972, 890.4762591843787]"
23,0.46000000000000085,"[0.9836208252793703, -0.4460940373784272, 2.859163024101828]","[1.0506504077676544, -0.42996986963956885, 2.880789751481412]","[1.0053601846531182, -0.48182050015404354, 0.033853539451593154]","[0.6769322667762391, -0.36719255418477753, 0.013189115344512146]","[0.0590121469270663, 0.1701119375954394, 0.004466789757824588, -0.9836394350502777]","[[0.9420709481477559, 0.0288647624186099, -0.33413043067641013], [0.011289920203110116, 0.992982223802822, 0.11761305824995698], [0.3351848100903344, -0.11457364120781695, 0.9351459855993538]]","[-0.6371275289999084, -1.6984552577963699, -0.03680375847653014]",[0.32462849891566953],"[0.1020482736004783, 0.2320633064712036, 0.0, -0.9673325488521064]",[0.41621936791958514],"[-3.8066796763733333, 0.8063623346845139, -1.2139677998169347]","[488.1774636947667, 988.8351513148391, 513.6454993906094, 904.0252300192117]"
24,0.4800000000000004,"[1.002838317360828, -0.4552612023607402, 2.8599081703951885]","[1.064554498493097, -0.4376725504090148, 2.880348763785961]","[0.9316486528022894, -0.46189643783540696, -0.03368488039838466]","[0.6123262708304599, -0.3467476841424131, -0.05278632375026077]","[0.06528278499218262, 0.18614392769057347, 0.004818331715401882, -0.9803316010560207]","[[0.9306391119088033, 0.033751113708006056, -0.3643364410927169], [0.014856862328090335, 0.9914145515082792, 0.12979136064640662], [0.36559465754630727, -0.12620374788472277, 0.9221618605171715]]","[-0.6389675906041503, -1.6137363783689447, -0.04630169231905453]",[0.32623824848191246],"[0.1043052860091538, 0.23426058164640368, 0.0, -0.9665618196971589]",[0.4162221851765373],"[-4.568938766519063, 0.5202519262355008, -0.3281823742754888]","[448.5486229110887, 1035.0117291468277, 523.3965407715533, 917.3219942266018]"
25,0.5,"[1.0195700400691647, -0.46356844003225717, 2.8595994171305468]","[1.0763905684662505, -0.44453793067391395, 2.8786065124283216]","[0.8266465681540784, -0.43406264062159244, -0.08150532459746679]","[0.5498113447894083, -0.3267802067845725, -0.11580925778696576]","[0.07235660672297023, 0.20444741409171152, 0.005109002131173369, -0.9761819780893124]","[[0.9163418858512613, 0.03956087388686709, -0.3984164220906792], [0.01961161066098176, 0.9894684190359117, 0.14335547550593392], [0.3998951023224877, -0.13917738640870414, 0.9059231325838888]]","[-0.6128694883450743, -1.5616695199304276, -0.04358577628474295]",[0.3233161354382467],"[0.10564799018606909, 0.23049411242699833, 0.0, -0.9673213620928605]",[0.4162250024334894],"[-3.587199960838772, 0.17476595019926577, -0.42302585238535073]","[414.7255908858143, 1065.567297979447, 494.4565732080545, 916.1373334734651]"
26,0.5199999999999996,"[1.0353508226764352, -0.4718239606436596, 2.8581166095854775]","[1.086199223557679, -0.45050083075125186, 2.8759503475550203]","[0.7530788939665407, -0.41485062111848786, -0.15569301479612765]","[0.49145211882775924, -0.3079982080110969, -0.17401386927910642]","[0.07675181366537286, 0.2148423811244985, 0.005351479460853865, -0.9736118906300033]","[[0.9076250674173894, 0.04339961287808418, -0.41752472223932235], [0.02255855673588593, 0.9881578830700297, 0.15175240600386816], [0.41916766525697646, -0.14715350764423338, 0.895900662280381]]","[-0.5789923548911986, -1.3840020671110715, -0.050455083239953936]",[0.32517943523406945],"[0.10752376716009837, 0.23091763522012437, 0.0, -0.9670137468673979]",[0.41622781969044165],"[-4.390146165340992, 0.09511857930704304, -0.9015700744133248]","[432.18293514790184, 1048.7378827785142, 537.7998407063204, 876.655988906146]"
27,0.5399999999999991,"[1.0499000043226239, -0.47995847287823334, 2.8554076147543133]","[1.0966224797575719, -0.4572969751237978, 2.871090406148002]","[0.6310640279979004, -0.3834942367048041, -0.20621559415871824]","[0.4186177668125415, -0.28434856228525174, -0.2457285727454405]","[0.08226546504565396, 0.2278594803311372, 0.00558944285067992, -0.9701950127420426]","[[0.8960947848405529, 0.04833563138447674, -0.4412166266156111], [0.02664423307353144, 0.9863994569157493, 0.16217430290298965], [0.44305589907744025, -0.1570798727298036, 0.8826220551049595]]","[-0.5074024176417581, -1.2276975721666286, -0.03226116262259806]",[0.32058603554700943],"[0.10794055898138319, 0.2217323988291389, 0.0, -0.969114668708252]",[0.41623063694739376],"[-6.157778247454129, 1.8013852886021051, 3.222961459487504]","[470.1115367883882, 1004.0980675095759, 476.7790017482228, 929.5245555459592]"
28,0.5599999999999987,"[1.0613586235889592, -0.48694581732886016, 2.8517412225922882]","[1.1038341828631293, -0.4623962730281845, 2.865967461416842]","[0.5334767029906659, -0.34511409556696176, -0.24303475076076358]","[0.359015582941375, -0.26484294408660447, -0.30373845135636973]","[0.08666603348556183, 0.2381564569551141, 0.005686209854033207, -0.9673340981079739]","[[0.8864954277505706, 0.05228108030815713, -0.4597681204873005], [0.03027922158494159, 0.9849104210091557, 0.17037843386138243], [0.4617393255017627, -0.16496160349202324, 0.8715380909953377]]","[-0.4570375065246848, -1.0581208366264578, -0.032060648273935774]",[0.3157062146576388],"[0.1062296986321962, 0.2182878678522996, 0.0, -0.970085211038026]",[0.416233454204346],"[-4.142269324107289, -0.32397729520830776, 1.1179209660069631]","[456.8665069354441, 1019.0237572010201, 532.178895789515, 878.2011969941607]"
29,0.5799999999999983,"[1.071617001815164, -0.493892291611418, 2.8465103182307874]","[1.1104674415319258, -0.4675463902560126, 2.8592171268852464]","[0.4288772303131328, -0.33376996733285347, -0.31892894349664175]","[0.2936620868730717, -0.24330655096103157, -0.36668737673111473]","[0.09068571919944726, 0.24729193176804556, 0.005718639333753478, -0.9646700941004056]","[[0.8776262877650052, 0.055884894057648196, -0.47607306433625585], [0.033818492680775206, 0.9834850874667066, 0.17779194928324474], [0.47814746001955055, -0.17213525581153025, 0.8612438941032222]]","[-0.39535630153455337, -0.8303809979049319, -0.028401529774171434]",[0.31536078301458936],"[0.11004425594251768, 0.2085507988572608, 0.0, -0.9717999860122708]",[0.41623627146129816],"[-3.8975565327732777, -0.08563746860856947, 1.0360765220991652]","[450.55883135123446, 994.756086122006, 537.7603044244469, 864.5816478762653]"
30,0.6000000000000014,"[1.0786792982932836, -0.49937414182231965, 2.840956909802916]","[1.115693955889406, -0.4722817061895674, 2.8508956098131946]","[0.3326265230048158, -0.29190585053359297, -0.3608449473395094]","[0.22682277103089404, -0.22109725749011394, -0.43025507844428806]","[0.09367495149567547, 0.25354440354095137, 0.005758801700437342, -0.9627578520929595]","[[0.8713597499404043, 0.058590182518881845, -0.4871248197866304], [0.036412856295912496, 0.9823792859988436, 0.18329281407827336], [0.4892826416664771, -0.17745236630928135, 0.85387608445902]]","[-0.3270259525417192, -0.6907571133733696, -0.02521270017798079]",[0.3108849649399952],"[0.1065096718902912, 0.20283519932273397, 0.0, -0.9734009284811578]",[0.4162390887182503],"[-3.896774119502508, 1.014035276663357, 2.855800937609459]","[453.56181629902704, 991.3793010520105, 510.75976992766317, 883.3520220578664]"
31,0.620000000000001,"[1.0847380784463416, -0.5050574703385095, 2.8332326234093896]","[1.1198488626024925, -0.4767386600085414, 2.841210468594129]","[0.22727262180455468, -0.26720146164301134, -0.42463685733251944]","[0.15813060226576905, -0.19812770467482135, -0.49494398925568117]","[0.09675478621090472, 0.259184564447558, 0.005780222541206641, -0.9609511832808422]","[[0.8655786158830724, 0.0612637176257781, -0.4970088993955693], [0.03904567086338163, 0.9812089154693774, 0.1889495415184128], [0.4992459561804729, -0.1829569636714024, 0.8469224605188884]]","[-0.26368635324771034, -0.4969554256703039, -0.011004033445106533]",[0.3087333592555892],"[0.1065759012034967, 0.19182780641934633, 0.0, -0.9756223857883728]",[0.4162419059752025],"[-4.131309369106596, 0.679986139753245, 0.4439308676327727]","[479.8424323438901, 962.2535290313026, 513.4401004522718, 865.2788124576211]"
