,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
554,11.080000000000002,"[-0.3252463286334348, 0.1632039111901178, 1.6160211133278501]","[-0.31340313910684814, 0.13934899993022334, 1.614249652257273]","[0.4311020975247813, -0.17327683019502862, -0.1219036749968918]","[-0.0019322424340063745, 0.0009886751560054204, 0.0001358606576561154]","[-0.016252779593427042, -0.00030192161650804093, -0.0001926199599270436, -0.999863680926084]","[[0.999991405020459, -0.00037537327332978445, 0.0006100221371737447], [0.00039500153528017004, 0.999463281644759, -0.032501011746869264], [-0.0005974996981577887, 0.032501244371387954, 0.9994631735363319]]","[-0.6033580642779275, -1.2512899334342615, -0.04821014570289097]",[0.44309067398189445],"[0.03304529861681544, 0.09519364386467438, 0.0, -0.9949085032216681]",[0.42970788120696385],"[0.22023523372330597, -0.01378270456734354, -1.3778832913056753]","[908.9475532101509, 965.5076888745976, 925.4422068325351, 949.1389454265385]"
555,11.099999999999998,"[-0.31760113878724044, 0.1605630132036151, 1.6141559883168113]","[-0.3134261010156053, 0.13936075327554956, 1.6142512730202945]","[0.42723996458951924, -0.17718830917155884, -0.1285526505021281]","[-0.0005664222399255833, 0.0002901258303002201, 4.026055172475082e-05]","[-0.00947469094458869, 0.013524124874667571, 9.616051133260611e-05, -0.9998484476385834]","[[0.999603776813311, -6.398193100692171e-05, -0.027045972705465344], [-0.00044856568292707627, 0.9997900411835713, -0.01894390909207814], [0.027042328340961545, 0.018949111039131238, 0.9994242557700079]]","[-0.5816884704112544, -1.1855006152255705, -0.045067638142471896]",[0.44713282538296006],"[0.0352063260855639, 0.09747904246040255, 0.0, -0.9946141732830682]",[0.42971459035414156],"[0.5034126608766764, 0.1684246607409205, -0.8709493602844738]","[921.883256775388, 965.5871659186463, 926.4717922664263, 960.5511525390684]"
556,11.120000000000001,"[-0.310025542460775, 0.15791507570890131, 1.6124451377264335]","[-0.31343181541365606, 0.13936367743693565, 1.6142516881297146]","[0.4282715697215533, -0.1789082336089424, -0.11860404774548804]","[-0.00011273338018771247, 5.6871943381073304e-05, 1.0210131228551204e-05]","[-0.003884657917367241, 0.024766221462886002, 0.0003127657122869075, -0.9996445524469083]","[[0.998690858255975, 0.00043289248438142715, -0.04951726671573642], [-0.0008177256775377096, 0.9998874085728026, -0.007751062200638839], [0.04951240676453435, 0.007782046300224819, 0.9986608727664867]]","[-0.5681172699544818, -1.143006457362035, -0.043344989816083326]",[0.44820594163879557],"[0.036464051169914254, 0.09993105534227088, 0.0, -0.9943259150067639]",[0.42972129950131943],"[0.9589225264996555, 0.14696746141266542, 0.2538823548254854]","[907.1562722346972, 988.9839929986392, 921.8747820225211, 973.53358231073]"
557,11.139999999999997,"[-0.3033574696033941, 0.1555367566857254, 1.6110438274879062]","[-0.3134321426701937, 0.13936383586322504, 1.614251732418914]","[0.4206651004179085, -0.1785025062775936, -0.11114685694192242]","[-7.061078849797411e-05, 3.274556145552105e-05, 1.266449471832411e-05]","[0.0007950834704266085, 0.034013728684447735, 0.0004990616251325417, -0.9993450787399675]","[[0.9975340357579918, 0.0010515570650175116, -0.0679821111495009], [-0.0009433820512391926, 0.9998466389205803, 0.001623075400144807], [0.06798369833209636, -0.0015551756132884957, 0.9975332695675533]]","[-0.5557736335874054, -1.1055543340852856, -0.0406634145945912]",[0.4489225156623799],"[0.0368689441398944, 0.09984018268064068, 0.0, -0.9943200570697289]",[0.4297280086484972],"[0.8343654193967498, 0.067152382234097, -0.06666204495987671]","[891.6110145393856, 1011.3786798609576, 927.6794136361949, 975.1673499221498]"
558,11.16,"[-0.29668939674601075, 0.1531584376625486, 1.6096425172493785]","[-0.31343246992673135, 0.13936399428951446, 1.6142517767081133]","[0.41305863111426105, -0.17809677894624462, -0.10368966613835416]","[-2.848819680822079e-05, 8.619179529960227e-06, 1.5118858208097886e-05]","[0.0054748248582221215, 0.04326123590601276, 0.000685357537978242, -0.9990456050330265]","[[0.9962500903959637, 0.0018431022518581367, -0.08643239077542664], [-0.0008957114929155363, 0.9999332120457386, 0.010998498254125627], [0.0864473996253694, -0.010879900597603865, 0.996191082411417]]","[-0.5434299972203247, -1.068102210808523, -0.037981839373098125]",[0.4496390896859645],"[0.0372738371098747, 0.09974931001901044, 0.0, -0.9943141991326939]",[0.42973471779567496],"[0.897852866581188, -0.6081621378576331, -0.647199677683151]","[876.0657568440685, 1033.7733667232842, 933.4840452498707, 976.8011175335702]"
559,11.180000000000003,"[-0.28850967987009485, 0.15013372826989851, 1.6081496184092083]","[-0.313434336196686, 0.1393644486000013, 1.6142530127376844]","[0.39700610132086805, -0.18078425467505513, -0.1022826420421449]","[-0.00021562293953010706, 5.171747173279385e-05, 0.00014469960105782106]","[0.011039729966585464, 0.05393521211145277, 0.000836235162348116, -0.9984809487598774]","[[0.9941763742794058, 0.0028607901113773307, -0.1076880999004554], [-0.0004790694017735371, 0.9997506372149503, 0.02213612514389081], [0.10772502714197894, -0.021955715060465605, 0.993934021582429]]","[-0.5133131393600228, -0.9909929149664806, -0.035935553798185554]",[0.4515700419345576],"[0.038442335819061715, 0.09884471233523777, 0.0, -0.9943600028024069]",[0.4297414269428528],"[-0.04845352277342885, 0.026050359486579855, -0.22592521672025967]","[876.8195621256236, 1035.1374128238426, 934.2124515457947, 979.5008848069316]"
560,11.2,"[-0.2787510573923213, 0.14652596674333998, 1.6066100717099965]","[-0.31344666229290774, 0.13936740348270257, 1.6142613163211155]","[0.3704220029859269, -0.16905265361637634, -0.08861058146427715]","[-0.0010171386169782538, 0.00024374269318966506, 0.0006870856782625397]","[0.017182148246720638, 0.06556804306996922, 0.0010360704847252834, -0.9976883187684853]","[[0.9913769659113844, 0.004320550512613585, -0.13079733747750924], [0.00018584883248871443, 0.9993848500186905, 0.03442072342253517], [0.13086854514415966, -0.0341489909658712, 0.9907886603587385]]","[-0.44941402647799805, -0.8471747237364265, -0.03351646005361578]",[0.45207045685156605],"[0.037227198027951304, 0.09732592732361757, 0.0, -0.9945558317240892]",[0.42974813609003054],"[0.4245990487676856, 0.4262548382396497, 0.9744112502159155]","[884.056995392359, 1033.670511687474, 934.9398614708779, 985.6472031860422]"
561,11.220000000000002,"[-0.27184650234154095, 0.14391041658737846, 1.605626274126257]","[-0.31347092990739794, 0.1393732161151427, 1.6142777658495384]","[0.35038968820289096, -0.16327871407738453, -0.0745906141900351]","[-0.0021502932677989472, 0.0005149248781468551, 0.0014599776434919718]","[0.021204588540839966, 0.07306750164058834, 0.0011857658705017192, -0.9970941353132116]","[[0.9893060834144903, 0.005463373006655309, -0.14566006738085868], [0.0007340922253279915, 0.9990845338561124, 0.042459223650979], [0.14576064209041772, -0.04211265985222605, 0.988409626345517]]","[-0.3954357222583163, -0.7400586441453553, -0.029562663611578353]",[0.4526265765769101],"[0.03716026629640452, 0.09733190612831584, 0.0, -0.9945576443462056]",[0.4297548452372083],"[1.1110136924386902, -0.8907554058598466, 0.07682587935466145]","[882.0907205853314, 1040.9251183794154, 938.1894060981617, 987.2297486037978]"
562,11.239999999999998,"[-0.26526921759881117, 0.14138955455111535, 1.6048472502238427]","[-0.31353813754737014, 0.13938929568653927, 1.6143236945624444]","[0.32553080609765145, -0.16199387349840874, -0.07008272447384674]","[-0.004401197591687234, 0.0010527641629777876, 0.00301247367061395]","[0.024559521269404846, 0.07918946586319582, 0.001292120556188665, -0.9965514350380029]","[[0.9874452916820553, 0.006465039931383767, -0.15776928396715678], [0.0013143815533361008, 0.9987808945194872, 0.04915429700309438], [0.15789621941628618, -0.048745007656392635, 0.986242290663154]]","[-0.34275250952729885, -0.6360942603185538, -0.022323766746522204]",[0.45463291274258366],"[0.03798626176580286, 0.09672185287393888, 0.0, -0.9945860740944564]",[0.4297615543843862],"[0.73017225336429, -0.36832618260406136, -0.09337739983591575]","[877.6047517392803, 1048.7697479291892, 949.1611741595322, 978.429706007161]"
563,11.260000000000002,"[-0.25833686745190165, 0.13871136099404463, 1.604165180781495]","[-0.31368891653472253, 0.13942535112014626, 1.6144271200252809]","[0.2982216637586823, -0.14874498552153317, -0.05759486225668323]","[-0.008785423199765996, 0.0020994605864906573, 0.006054571440837486]","[0.027314710044439895, 0.08419846589327584, 0.0013688286333328834, -0.9960710934562622]","[[0.9858124612533572, 0.007326614631239236, -0.1676605376648701], [0.0018728120970067314, 0.9984990378012958, 0.054645292744806825], [0.16781009429375016, -0.05418427966081715, 0.9843240218673883]]","[-0.2981412481710614, -0.5363823813588208, -0.022619123306157483]",[0.45579880927097166],"[0.03673265860857607, 0.0964884952686808, 0.0, -0.994655933625622]",[0.42976826353156394],"[1.8028785044907942, -0.09151419896139945, 0.6028139317499885]","[902.7127861490411, 1025.4310024876859, 938.6443638906287, 991.4123919333026]"
564,11.279999999999998,"[-0.25455294553696356, 0.13720086628098688, 1.6038343887452502]","[-0.31390284544392133, 0.13947645659442554, 1.6145749070523496]","[0.27974777751051944, -0.14177567529137053, -0.046157767247899675]","[-0.013879041959779992, 0.003313755237995856, 0.009625113126456504]","[0.028946996073179514, 0.08702438022504207, 0.0013981546668453272, -0.9957845238236818]","[[0.9848495488783922, 0.007822710343603212, -0.17323411729158736], [0.0022536672269774824, 0.9983201772221763, 0.057893288488396026], [0.17339600680219083, -0.057406594315032165, 0.9831776013880157]]","[-0.26654904542049335, -0.46440950180594365, -0.024011717466149163]",[0.45769146788915804],"[0.03660758976308967, 0.09795807341947388, 0.0, -0.99451700251849]",[0.4297749726787416],"[0.8807702645830875, -0.44035307328954354, -0.27347568634965214]","[909.6489772303254, 1025.8458438036193, 933.408079044684, 1004.0867419892608]"
565,11.3,"[-0.24741577696625955, 0.13435252550874346, 1.6035153334305408]","[-0.31427388012948254, 0.13956498345198828, 1.614833477580883]","[0.23912426241584434, -0.12967571120745255, -0.041369519538767774]","[-0.021060281284634524, 0.005022506447191514, 0.01472522129350414]","[0.032023924717788574, 0.09238761410893694, 0.0014740210876675987, -0.9952041271504182]","[[0.9829191424726476, 0.008851131738068481, -0.18379466183690069], [0.002983324258254311, 0.9979390214454701, 0.0640130466762667], [0.18398347759827627, -0.06346832151052323, 0.9808724244403202]]","[-0.1813913653571892, -0.3157589646341119, -0.01276438436707368]",[0.46033747870216246],"[0.035779966575609154, 0.09613194156158547, 0.0, -0.9947250059481558]",[0.42978168182591947],"[0.08756484748761739, 0.05462435465212612, -0.14562268953741864]","[914.2030569413876, 1027.3549921133508, 950.3190635738425, 993.6665329933963]"
566,11.320000000000004,"[-0.24221228039970366, 0.13226286998835957, 1.6034952301387004]","[-0.3147445354565371, 0.1396771456596779, 1.6151642164871285]","[0.20715825261129567, -0.11462587286112765, -0.02620940255743312]","[-0.028891249974336865, 0.0068827058226863976, 0.020351515996844875]","[0.03307443376954002, 0.0941552496635813, 0.001498267721411732, -0.9950049852911652]","[[0.9822613830780712, 0.009209830842316266, -0.18727077690015365], [0.003246695433894234, 0.9978039688181425, 0.06610059251549438], [0.18746899432623715, -0.06553631343000477, 0.9800780363520499]]","[-0.15453691859613536, -0.2655620196395139, -0.011534875986804851]",[0.46216605197047894],"[0.034472758976915, 0.09637717047859469, 0.0, -0.994747263636818]",[0.42978839097309723],"[0.9760217608526718, 0.4307490083834007, 1.3483389328821573]","[922.8079872317369, 1026.3139775808775, 962.794955422093, 989.1979481279127]"
567,11.34,"[-0.23768041763420067, 0.13043048115143613, 1.6037295371240463]","[-0.31537094500208845, 0.13982630969645177, 1.6156067908180378]","[0.173048355918559, -0.09793227733486796, -0.003942476564459445]","[-0.0383053996526586, 0.009116068714437053, 0.027175071728902343]","[0.03465208783768089, 0.09673884873816224, 0.0015327697436775835, -0.9947049027068425]","[[0.9812778564222673, 0.009753713325095451, -0.19234698690054555], [0.0036550990100682403, 0.9975931317496166, 0.06923376008310678], [0.19255944158771696, -0.06864064656157054, 0.9788810208054208]]","[-0.11673526402331673, -0.19080959719537804, -0.012633585103603873]",[0.4632156660189013],"[0.03295361712255235, 0.0966008642976138, 0.0, -0.9947774376213608]",[0.42979510012027505],"[0.47785387001377355, -0.6645814788207354, 0.6553725030515771]","[926.7786403021458, 1031.4428980538744, 964.9093389603751, 995.9778765263231]"
568,11.359999999999996,"[-0.23389999843535753, 0.12886154803962055, 1.6042530369671895]","[-0.3163376680305836, 0.14005625605740288, 1.6162950417628228]","[0.13667134627831537, -0.09427921376509399, 0.003939233298162216]","[-0.05123968964757634, 0.012179309050999669, 0.03665733980062351]","[0.03563410348003579, 0.09826120789709501, 0.0015453234368870833, -0.9945213033425664]","[[0.9806847591311022, 0.0100766142576343, -0.1953355966611473], [0.003929185943479275, 0.9974557104242426, 0.07118144076781857], [0.19555586152218796, -0.07057405937781772, 0.9781499565184996]]","[-0.08280218735203917, -0.13640878905938097, -0.00593127852485591]",[0.4665366979514759],"[0.03380853614513501, 0.09625951709544175, 0.0, -0.9947819183862291]",[0.4298018092674528],"[2.292251746823341, -1.2216866685398804, -1.0679827946215212]","[934.1406801334418, 1029.7695469226785, 979.211138851184, 987.1104516974281]"
569,11.379999999999999,"[-0.23225696981324348, 0.1281718124497134, 1.60459305369934]","[-0.3174794007665523, 0.14032747115434063, 1.6171152701093736]","[0.11992942943605675, -0.08225638087355966, 0.010842802611254854]","[-0.06468765213276716, 0.01535736220277212, 0.04665668014711161]","[0.03609561399777453, 0.09895829718005382, 0.0015381997222475424, -0.9944355168099474]","[[0.980409779803782, 0.01020320186527687, -0.1967042462709069], [0.004084640122276259, 0.997389482265581, 0.07209395637137146], [0.19692633532460982, -0.07148508587042567, 0.9778087252208003]]","[-0.060933983649105725, -0.09261417678263217, -0.005901874390816378]",[0.4708496182218053],"[0.03297548123209902, 0.09944636396506755, 0.0, -0.9944963362511543]",[0.42980851841463064],"[1.4977104646621164, 0.4555382299331532, 0.960341747288993]","[943.162283529575, 1028.2298004050876, 971.7207941954672, 1004.8733979237688]"
570,11.400000000000002,"[-0.22870245375813522, 0.12662805254098009, 1.606082931923833]","[-0.31898758165131874, 0.14068526370967332, 1.6182084340341745]","[0.07334090865054937, -0.060237658439440345, 0.0436268215078117]","[-0.08058874289477329, 0.01910704445232762, 0.05864641485956162]","[0.03656442384222291, 0.09972880254645715, 0.001544502492501916, -0.9943413713031506]","[[0.9801035002306442, 0.010364577863923016, -0.19821600087740823], [0.004221526958421058, 0.9973212541635171, 0.07302310145658554], [0.1984418962524531, -0.07240697592015662, 0.9774343570247154]]","[-0.035652107612104286, -0.06475832029498507, -0.004307719493521327]",[0.4708992762493652],"[0.030743690165855157, 0.09842419567285694, 0.0, -0.994669296366045]",[0.42981522756180834],"[-0.1593884721908756, -0.18251293806900248, 1.5315418826660192]","[955.805976089052, 1028.9565527783893, 982.611416122705, 1007.3588120736867]"
571,11.419999999999998,"[-0.2267101906859446, 0.1257241441423299, 1.6076214593839564]","[-0.32074965312675385, 0.14110278456750805, 1.6194959604545325]","[0.037797776446152564, -0.05289552368349648, 0.05880811949015803]","[-0.09754241160153825, 0.02309689308210246, 0.07159504182840185]","[0.03672736491206955, 0.10007456089473588, 0.0016088453891684878, -0.9943005872012682]","[[0.9799650509204108, 0.01055030166312474, -0.19889021201969975], [0.004151598002459619, 0.9972970877301905, 0.07335808998858913], [0.1991265666264801, -0.07271407200511491, 0.9772724290206146]]","[-0.013465670300884126, -0.04417921584821322, -0.0009730250361167218]",[0.4739606403401537],"[0.03101342506391765, 0.09883662554969537, 0.0, -0.9946202653376021]",[0.4298219367089861],"[1.3868032041577667, -0.19980052280444882, 0.3351278543881513]","[964.9573195083955, 1029.9310165426823, 993.1875138438934, 1005.3182542630752]"
572,11.440000000000001,"[-0.22564451699787821, 0.1251868269698505, 1.6093145912826803]","[-0.32298239904106185, 0.1416310457285707, 1.621143535497024]","[0.005373572849154788, -0.03118453411657821, 0.0818019858603457]","[-0.11690893599715195, 0.02764287910107028, 0.08662681896561099]","[0.03673730897835684, 0.10036040711943604, 0.0015728810093443822, -0.9942714639466564]","[[0.9798506886177502, 0.010501683978630279, -0.1994554109865953], [0.0042462011635313445, 0.9972958515101655, 0.07336942591563947], [0.19968654464910118, -0.07273800600184654, 0.9771563767851467]]","[-0.00022714716777962052, -0.03338901702646048, 0.001237686429928137]",[0.4761321315043316],"[0.02866464644184985, 0.10003381171627856, 0.0, -0.9945705788173469]",[0.429828645856164],"[0.830292021605171, 0.12097128227617304, 0.9908500324235057]","[958.9902208983775, 1044.4934720787983, 987.448285088411, 1021.0280123141378]"
573,11.460000000000004,"[-0.22501362273440167, 0.12477699818279027, 1.6117151591756527]","[-0.3254239018855307, 0.1422079944710724, 1.6229596076511277]","[-0.03333776476331493, -0.02214561481405492, 0.10305387085808701]","[-0.13650735092333446, 0.032233418707452506, 0.10204147705768832]","[0.036568625519028286, 0.10061758340745004, 0.001626684465834496, -0.9942516545184927]","[[0.9797470726920047, 0.010593560899584225, -0.19995942632288186], [0.004124226013442313, 0.9973203401288131, 0.07304417897135951], [0.20019736878315672, -0.07238948673168469, 0.9770778361520056]]","[0.021259166356326745, -0.027922804989483054, -0.0005974278902823068]",[0.4785338115799186],"[0.02864690970486599, 0.10004920299376246, 0.0, -0.9945700115149041]",[0.4298353550033417],"[2.370888586427507, -1.5134759631879269, -0.5452049937068111]","[967.3563197651664, 1045.2702040375132, 1004.6744595666335, 1011.2465226629408]"
574,11.48,"[-0.22501761575469942, 0.1246910932861742, 1.613142590419615]","[-0.32821144526072804, 0.14286572836421388, 1.6250533531782978]","[-0.05092486408423422, -0.016568715611031622, 0.11359985154177979]","[-0.15697016792312468, 0.037013271446771204, 0.1184062022726201]","[0.03642103224332773, 0.10071665958925732, 0.0016406496354413834, -0.9942470184527846]","[[0.9797070880418768, 0.010598831429407695, -0.20015496870374147], [0.0040739873959547215, 0.9973417959001745, 0.07275348693547863], [0.20039398531683114, -0.07209252393212669, 0.9770594883249902]]","[0.027295941915152444, -0.02437224080005427, 0.001209718344875405]",[0.4833541654502711],"[0.02908725147947916, 0.10340960590372793, 0.0, -0.994213293903259]",[0.42984206415051956],"[1.1679932732706915, 0.17008720257044896, 1.0760669561517204]","[976.482088966156, 1043.9754039948843, 1013.1427321268599, 1009.2840158277862]"
575,11.499999999999996,"[-0.22591708071950958, 0.12476802563797974, 1.6174453059786822]","[-0.33166886365144627, 0.14368030452800484, 1.6276752593975468]","[-0.10367668539154992, 0.009952344918272904, 0.15601925273972087]","[-0.18035049724894076, 0.04245928075332148, 0.13741913798791244]","[0.035755551850004126, 0.10097588452059297, 0.0015867558732838255, -0.99424491663569]","[[0.9796027666950909, 0.01037614487106072, -0.20067604911098305], [0.004065649027243645, 0.9974381062283266, 0.07141999949238706], [0.20090299043858503, -0.07077910318109473, 0.9770508833072972]]","[0.04707419548254484, -0.02108668911567856, 0.0028223740663555494]",[0.4823265219605578],"[0.02600651766481886, 0.10139002081190976, 0.0, -0.9945064878136058]",[0.42984877329769733],"[0.09631924195430219, 0.3019433115381789, 1.7188533231043053]","[987.9862570624493, 1042.852845533076, 1012.5845371018194, 1018.8206224100512]"
576,11.52,"[-0.2273074001472423, 0.12508320601150374, 1.6209403538748277]","[-0.33559933996100627, 0.1446048509491209, 1.630686369824796]","[-0.1334470657862673, 0.017544837297833505, 0.1754788106800167]","[-0.20484379921267204, 0.04814683097468873, 0.1577007706147361]","[0.03522839807788729, 0.10110509728241468, 0.0016533970473659816, -0.9942504459407977]","[[0.9795500148663263, 0.0104113227328585, -0.20093108306112623], [0.0038357597262151984, 0.9975124161970312, 0.07038603473607954], [0.20116406917858787, -0.06971736725879796, 0.9770734022476506]]","[0.05947984204722054, -0.022515191021753898, 0.0035793727912818594]",[0.48545495375266473],"[0.026105459489824515, 0.10260874308610722, 0.0, -0.9943790936127795]",[0.4298554824448751],"[1.5271104026405062, -0.527227767346325, 1.2455907451839998]","[1003.7463759853437, 1040.360579842345, 1026.0168108671025, 1015.5408697635175]"
577,11.540000000000003,"[-0.2294455135941564, 0.12563261090014155, 1.6250820156148356]","[-0.34002012483339944, 0.14564307150178726, 1.6341071685422008]","[-0.17210540217933057, 0.034675084339825246, 0.21525526253196353]","[-0.23036433010075705, 0.05405389115649206, 0.1792236514827208]","[0.03460179619019337, 0.10130667633309934, 0.0016444459920359699, -0.9942519584589341]","[[0.9794684943267337, 0.010280773230690994, -0.2013349211281743], [0.0037407986380441636, 0.9976000110668769, 0.06913899397231818], [0.20156252426842314, -0.06847262054086839, 0.9770793341327997]]","[0.06308530612705467, -0.021814129226208363, 0.005240318428925901]",[0.48549704681638967],"[0.024573675909238774, 0.10264847229961321, 0.0, -0.9944140124906711]",[0.4298621915920529],"[1.3413021459139856, -0.4059323344999646, 0.8705649003765537]","[986.1541329182986, 1059.3212652394984, 1020.0756707147676, 1026.533050688487]"
578,11.559999999999999,"[-0.23206744639335908, 0.12635602479216357, 1.629421450483935]","[-0.34485881815092245, 0.14677736206038625, 1.6378939749971664]","[-0.2027113358616123, 0.0419190274365469, 0.23085506030919314]","[-0.256086917496071, 0.05998492522996216, 0.2013850905762099]","[0.033966916385331926, 0.1014816326402301, 0.0016795732924412264, -0.9942559605508438]","[[0.9793973237698378, 0.010233887775458722, -0.20168333642678488], [0.0035541847466919437, 0.9976868644790348, 0.0678845098350085], [0.20191153612913443, -0.06720272647558505, 0.9770954628852708]]","[0.06299449431603166, -0.024126834367749084, 0.0034521564660897766]",[0.4890252851429555],"[0.024591167805159367, 0.10321007429290917, 0.0, -0.9943555195389857]",[0.42986890073923073],"[1.189788950632999, -0.49497067470450484, 1.1828351806480768]","[997.2695828740289, 1053.8301577706525, 1030.7898141363544, 1021.4220372537162]"
579,11.580000000000002,"[-0.23590090462297944, 0.1274429833014349, 1.635149733874491]","[-0.35003329223151436, 0.14798852559996825, 1.641981377214884]","[-0.24416963973792083, 0.05794424030119352, 0.2762375727619048]","[-0.28187189082823955, 0.06591071015831705, 0.22400351507857497]","[0.033157625132661725, 0.10176109497509307, 0.0016935995036251525, -0.994254674809343]","[[0.9792835977548621, 0.010116050928014826, -0.20224057731047554], [0.0033805740330784635, 0.9977953824470457, 0.06627893266732571], [0.2024652002603398, -0.06558956250757303, 0.9770904781045432]]","[0.07553004562248763, -0.02692042917349802, 0.007503358998140218]",[0.48873310103417894],"[0.023151899634205022, 0.1024222084614148, 0.0, -0.9944715078061139]",[0.429872300453855],"[0.9196047161002223, -0.2888508139239727, 1.2714210688209135]","[1003.7376646594677, 1052.5670026746268, 1036.596706340295, 1020.0301584753158]"
580,11.599999999999998,"[-0.2400635841005177, 0.12863609276554946, 1.6408671770822938]","[-0.3557981792030273, 0.14933518614076674, 1.6465905676502823]","[-0.27777118944996954, 0.06680543101599513, 0.29331640397475983]","[-0.30835107649937643, 0.07196825488337331, 0.2478014564567344]","[0.032365790513846915, 0.10191841197030556, 0.00171659081458084, -0.9942646392559047]","[[0.9792194078876869, 0.010010831036688152, -0.20255662858497564], [0.0031838488486512777, 0.9978990444936123, 0.06471022647861416], [0.2027788638597865, -0.06401041763931459, 0.9771302124645639]]","[0.07740208450501117, -0.022971134016067183, 0.006608668314043388]",[0.49171460997410416],"[0.022737805147938325, 0.10195724763160716, 0.0, -0.9945288811895403]",[0.4298700743927437],"[1.3898656913010248, -0.25218716339962, 1.022509018246737]","[997.4440580715735, 1067.8963051498063, 1023.6071113331152, 1042.699469385634]"
581,11.620000000000001,"[-0.2450493812952557, 0.1300592926634753, 1.6473362502343205]","[-0.36240866754473205, 0.1508765125178002, 1.6519346634130918]","[-0.314704822339534, 0.08257168609027808, 0.33848171612367467]","[-0.33662482540790006, 0.07840778579146697, 0.27379858642239563]","[0.03153789554563279, 0.10219117678710798, 0.0017151435050533962, -0.9942632814587863]","[[0.9791081333822641, 0.009856397737408441, -0.2031016855035536], [0.0030351808993799843, 0.9980049288976375, 0.06306448809729095], [0.20331805357038615, -0.06236339796473026, 0.9771247391058554]]","[0.08291559175555051, -0.03338659351805584, 0.00966772991470494]",[0.4906888283007141],"[0.021166851799538, 0.10135118048439362, 0.0, -0.9946254531007381]",[0.42986769564213795],"[1.3864674778509043, -0.5390507062315648, 1.412460468442383]","[995.0002094870871, 1073.616419465608, 1022.740422577663, 1046.1765613903583]"
582,11.639999999999997,"[-0.2503642881244102, 0.13157562141546741, 1.6539054431659495]","[-0.36978570060609106, 0.15259278214653982, 1.6579762351505056]","[-0.34764320622788225, 0.08755743232800382, 0.3588618635061878]","[-0.3657207627960864, 0.0849979103671474, 0.30130472156938215]","[0.030733165210044294, 0.10236825660939668, 0.0017433885089645621, -0.9942701989820456]","[[0.9790354566628839, 0.009758999564704007, -0.20345625404279727], [0.0028254026058591795, 0.9981049216977228, 0.061471075861988765], [0.20367057343108247, -0.06075720529296653, 0.9771524805822146]]","[0.08475127379164596, -0.020187373527760823, 0.008782749527255428]",[0.49299089781213423],"[0.02128845218207568, 0.10043724233061305, 0.0, -0.9947155729878574]",[0.42986531689153223],"[1.446291430990705, -0.45473719526787293, 0.9041335138240356]","[1001.0236567820855, 1072.2420667377908, 1021.8940920152982, 1051.080943272565]"
583,11.66,"[-0.2566003911632685, 0.13334626357888826, 1.6613768728312654]","[-0.37759857344461695, 0.15440659060416895, 1.664454011589026]","[-0.3831578646403975, 0.10340368729989302, 0.4007483054013641]","[-0.39431949204186445, 0.09143890005630859, 0.3290908355626685]","[0.0298435269055157, 0.10256732084310954, 0.0017159168192964547, -0.9942768208562325]","[[0.9789540329146728, 0.009534133838303637, -0.2038582013637277], [0.0027097485585283673, 0.998212871328219, 0.05969744809139691], [0.2040630374027849, -0.058993460127617435, 0.9771786494594138]]","[0.08530384310999053, -0.02361871759270245, 0.00952330661121735]",[0.49207328686890706],"[0.01948274890552565, 0.09926654852242855, 0.0, -0.9948698366139437]",[0.42986293814092635],"[2.3721184611012376, -0.3829888755686952, 1.3246047873921505]","[996.8417103912499, 1080.1991894775233, 1024.7621786062198, 1053.3137740409209]"
584,11.680000000000003,"[-0.2609359893886434, 0.1345617364535887, 1.6664131212274698]","[-0.3849652782098294, 0.15611331270810372, 1.6706338597724883]","[-0.40731670132437714, 0.10875795739322155, 0.4253282084293499]","[-0.41946579774413306, 0.09706954981141575, 0.3541959972395789]","[0.02903270450159517, 0.10266998580265929, 0.001713989973361654, -0.9942902023504233]","[[0.9789118406743755, 0.009369981592863869, -0.20406799838925177], [0.0025531678431024458, 0.9983082967824582, 0.0580858179198041], [0.204267045446913, -0.05738191661488034, 0.9772319203362793]]","[0.08813144952610012, -0.015734720099444474, 0.00796922355152787]",[0.49413320744748146],"[0.019422579516796486, 0.09946758933388458, 0.0, -0.9948510599238228]",[0.4298605593903205],"[0.9351806800710989, -0.1877060146394176, 1.502664545934735]","[1003.4072582312342, 1076.5437900056804, 1035.885178558625, 1044.2910199923297]"
585,11.7,"[-0.27215511141687704, 0.1376822808103476, 1.6792464178463724]","[-0.3934821264093974, 0.15808172352170058, 1.6778766624489756]","[-0.4579889166563327, 0.126047882856264, 0.470750617924788]","[-0.4462998279708977, 0.10303418852429651, 0.38188811743995704]","[0.027808377782177467, 0.10264870761960862, 0.0017924326211408324, -0.994327333509959]","[[0.9789201820492244, 0.009273517578027171, -0.20403314218434215], [0.00214445858332625, 0.9984470846514236, 0.055669242042890886], [0.20423252075825327, -0.05493327847466955, 0.9773799959288745]]","[0.08632002643369996, -0.0008121425022357583, 0.006329424052226423]",[0.4910975159323419],"[0.017047776010507894, 0.09455037614532003, 0.0, -0.9953738316975371]",[0.4298581806397147],"[1.301792370094879, -0.26534888825770575, 1.5014575499218985]","[1013.3635551050143, 1066.6807171275675, 1043.783834506299, 1034.1778382849718]"
