,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1117,22.339999999999996,"[0.9921051291605846, -0.11822098084207788, 2.8475046632102106]","[0.8927599460748525, -0.09561834613431741, 2.805442965218116]","[0.45828632561887, -0.2778632284172028, 0.5550650543660317]","[0.3128708989757944, -0.21865372370651198, 0.6637823635348907]","[0.04440989324694283, 0.021193230487791, -0.0007074834365000034, -0.9987869445944931]","[[0.9990979457592863, 0.000469127767255204, -0.04239788237775315], [0.003295628646827406, 0.9960517745598939, 0.08868205545269121], [0.042272205322197366, -0.08874203089083536, 0.9951544695885025]]","[-0.21174021889644767, -0.37555063255734306, 0.0030829050647697177]",[0.39617829035528956],"[0.058781031134279585, 0.05340168524993105, 0.0, -0.9968414868364435]",[0.4587599987296577],"[-2.398208128597997, -0.028451379987189274, -1.9186025840285374]","[787.461173477762, 938.5815787345198, 803.6463486910142, 904.180109706465]"
1118,22.359999999999992,"[1.0032594597535214, -0.12484616558379899, 2.86195367955381]","[0.8991935723860564, -0.10008234770405254, 2.8189645949731315]","[0.434642736547436, -0.26075516172950364, 0.5116111961970614]","[0.30076718439228856, -0.20789982709911176, 0.6289953137708229]","[0.04675724998720335, 0.025614544650762426, -0.0005552158680205985, -0.9985734692177738]","[[0.9986788006896601, 0.001286483664099989, -0.05120793016296662], [0.0035041790060763352, 0.9956185296322603, 0.09335265545832426], [0.05110408869441501, -0.09340954186489316, 0.9943069363662487]]","[-0.18430118914675747, -0.3627860856092901, 0.002700017754104399]",[0.39695437284018303],"[0.05806718230733084, 0.053531826798704454, 0.0, -0.9968762195015562]",[0.45875243715493325],"[-1.2823531918367708, -0.3120574505519558, -0.9370216859125478]","[784.0202392334378, 940.795865688648, 790.0385245561349, 915.8589738509193]"
1119,22.380000000000003,"[1.0103238177169258, -0.1290283223744737, 2.870999669194592]","[0.9056480711535432, -0.10451955594467467, 2.832366289341367]","[0.420608010784347, -0.25068644733793966, 0.4850352127863501]","[0.28752803513638614, -0.19654811680858036, 0.5925759752841097]","[0.048195521461516684, 0.02842915286350226, -0.0004610404766306094, -0.998432706020461]","[[0.9983822474494303, 0.0018196799125967983, -0.05681363221912395], [0.003660951475265848, 0.995353064336608, 0.09621375584140582], [0.056724751874379635, -0.0962661838021514, 0.9937370559881774]]","[-0.17142615426655314, -0.3568001535359201, 0.0022156158037547062]",[0.39633812033133997],"[0.05871878357190288, 0.055347972722995485, 0.0, -0.9967376671119197]",[0.4587448755802088],"[-0.7162598138093272, -0.5037888910616557, -0.44926334799604817]","[777.7898494069777, 945.7966023622488, 795.3174231027241, 909.7876812231452]"
1120,22.4,"[1.0187504574410662, -0.1339934061736371, 2.8813078447612916]","[0.9117486990159688, -0.10866744927292513, 2.8448505079317212]","[0.40166003785387194, -0.23346180378117565, 0.44583436335607574]","[0.27367747373066076, -0.18512659992138394, 0.5562781613908797]","[0.049908931696838355, 0.032130495665385096, -0.0003843629776704774, -0.9982317735058731]","[[0.9979250586131985, 0.002439830753358533, -0.06418572963455897], [0.003974564100838529, 0.9950079931903658, 0.09961666325706092], [0.06410899705216157, -0.09966606234901282, 0.9929435511567564]]","[-0.16356484764815574, -0.3372320359307553, 0.0017524892582093511]",[0.39735633447884683],"[0.05750688738651605, 0.05594458329321945, 0.0, -0.9967745341957415]",[0.45873731400548434],"[-1.6379237938516713, 0.7388929137920153, -1.9646660801374978]","[771.1417109179465, 952.853819809302, 794.0147350610279, 911.4334605743506]"
1121,22.419999999999995,"[1.0281340670797334, -0.13944669269044835, 2.8926327165460077]","[0.9174648690802325, -0.11252298940115825, 2.85642513152149]","[0.3750060482913512, -0.2094962204525611, 0.40265822471202584]","[0.25974139912811045, -0.17392620609114592, 0.5209136184782214]","[0.05179606292237906, 0.03614523762243274, -0.0002852978703727396, -0.998003123605507]","[[0.9973865072629511, 0.003174905672891752, -0.07217567471419323], [0.004313818336051724, 0.9946337993999972, 0.10336464085536778], [0.07211656548841144, -0.10340588949263896, 0.9920210057841826]]","[-0.14902509929550037, -0.3127001635660382, 0.0018683968820020597]",[0.39875356409906815],"[0.05466494281832354, 0.05476474765109791, 0.0, -0.9970016043914134]",[0.4587297524307599],"[-1.9359579987003068, -0.15938769701382238, -2.2028310955439174]","[765.4741093119702, 958.010356275212, 793.5983846145133, 911.3912591102747]"
1122,22.440000000000005,"[1.0358975481064643, -0.14385724536726643, 2.9017568243659935]","[0.9208208809077567, -0.1147644373609648, 2.8631327001049427]","[0.34940247234753447, -0.20145918086237416, 0.3603504226052101]","[0.25079740038201864, -0.16695071966181152, 0.49906154137483316]","[0.053293641774873425, 0.039085073754288775, -0.00018790086738071113, -0.9978133427589899]","[[0.996944000944384, 0.0037909918536342246, -0.07801924403252784], [0.004540951823988068, 0.9943188624178833, 0.10633952545585307], [0.07797918834646635, -0.10636890193289333, 0.9912636470505988]]","[-0.14488724769633765, -0.28412717188370334, -0.00075057371684432]",[0.4007871894543999],"[0.055200915514777585, 0.053336166458692436, 0.0, -0.9970496130076238]",[0.4587221908560354],"[-1.3764989447262077, -1.4211355519251718, -1.5283659997700276]","[764.2436046218411, 964.419090994798, 815.0378121603515, 895.5952933779762]"
1123,22.46,"[1.0425849860734973, -0.1476607655597145, 2.9093143845056773]","[0.9254691987705451, -0.11784344681352386, 2.872321741061495]","[0.3259904287090404, -0.1917412077555129, 0.3252715223828467]","[0.23743160392054247, -0.1567726029503724, 0.46738217451516073]","[0.05421725873052431, 0.04094362237716803, -0.00013258753167722382, -0.9976891509508313]","[[0.9966467552764257, 0.004175139651764176, -0.08171239275767524], [0.00470426421938704, 0.9941204934146487, 0.10817308443181888], [0.08168363862763768, -0.10819479888713453, 0.9907677681468275]]","[-0.12297182187817457, -0.2601047980471893, 0.001220197675152564]",[0.4022063756661585],"[0.055199117397293364, 0.05217036895665391, 0.0, -0.9971113878568799]",[0.4587146292813109],"[-1.8402069520862412, -1.2178105752019575, -1.8602434793247085]","[760.7816258523222, 972.5166640878006, 813.7179291291516, 900.8967903991327]"
1124,22.479999999999997,"[1.049500420559336, -0.15171223796579578, 2.9169304821263644]","[0.9303624749098867, -0.12106136000992461, 2.881902345167543]","[0.2949713301243736, -0.18116847399092384, 0.2807964514770634]","[0.22238168304426917, -0.1455374572592091, 0.43260578588337173]","[0.05549209644935614, 0.04394123620387418, -4.257152740035574e-05, -0.9974912667438234]","[[0.9961373659470825, 0.004791853181471051, -0.08766672349319302], [0.004961712088646253, 0.9938402848886425, 0.11070202187199524], [0.08765727395997502, -0.11070950445415947, 0.9899786240350631]]","[-0.1051384268032846, -0.2429037646540932, 0.0025666179101342685]",[0.4050191329279911],"[0.05473758506291646, 0.04895751496264908, 0.0, -0.9972993000889189]",[0.4587070677065865],"[-1.3151820281947657, -0.337019332453381, -2.085371323279162]","[759.1227624639265, 978.7371722282923, 810.3273665704708, 911.1263183272149]"
1125,22.500000000000007,"[1.0551320891475913, -0.15493363678438765, 2.922886879821416]","[0.9345495619239723, -0.12378940455355934, 2.889999235036912]","[0.2752796139551848, -0.15993679390266613, 0.24417677854742192]","[0.2083206161602351, -0.13529131938745653, 0.4011096926489473]","[0.056061885141115785, 0.045562397852845334, -1.2396509530300149e-05, -0.9973869674149963]","[[0.9958477654830842, 0.0050838995962661565, -0.09088807358859677], [0.005133356064453985, 0.9937137597481348, 0.11182965758753222], [0.09088529370182302, -0.11183191684632904, 0.9895618958592798]]","[-0.07885119688128521, -0.2124636402598069, 0.0026227523146347643]",[0.407147645527409],"[0.051625126227287065, 0.048044665296403624, 0.0, -0.9975091166799714]",[0.458699506131862],"[-1.124871305299807, -0.22161098863400142, -2.378259544755597]","[777.246247589231, 968.0632515110809, 802.9822124656804, 924.3170176694746]"
1126,22.520000000000003,"[1.0612508639869647, -0.15837510469315727, 2.9291534626515103]","[0.9388193319751106, -0.12655305096205446, 2.898183513772892]","[0.24534187085014214, -0.1465635161722653, 0.19728106764059544]","[0.19304584397284444, -0.12433992717391269, 0.36760595271999996]","[0.056741560899636195, 0.04752280301377586, 8.335353200209227e-05, -0.9972571269382966]","[[0.9954829582084556, 0.005559285850344287, -0.09477544877612087], [0.005226786234966023, 0.9935605823543736, 0.11317977438849484], [0.09479436721417006, -0.11316392961456749, 0.9890437626374239]]","[-0.044282009580547246, -0.17220264758632325, 0.002721708479893224]",[0.4108788325995867],"[0.05005942707706639, 0.04451762687329986, 0.0, -0.9977530376878199]",[0.4586919445571375],"[-1.4272967056865409, -0.6109086682593179, -2.8066673963802664]","[788.2294458917805, 966.1645626412273, 795.9896675664576, 938.8621221885247]"
1127,22.54,"[1.0663616997258702, -0.16122379089292996, 2.9339994081539666]","[0.9421725450467462, -0.12870593841906286, 2.904541453655129]","[0.22099861301464652, -0.12848674728402953, 0.15944423403482672]","[0.1800542994301696, -0.11520174257712053, 0.3398096067753211]","[0.057103059918483946, 0.04921496403774559, 0.000149640871571136, -0.9971544921262625]","[[0.9951557055420115, 0.005919080215252533, -0.09813275503682979], [0.0053222199460811435, 0.9934784120083767, 0.1138958745639687], [0.09816693484345211, -0.11386641628351689, 0.9886342314226845]]","[-0.025911728357406755, -0.13131031863421083, 0.0038252762889824836]",[0.41379778280062646],"[0.04729609799718859, 0.04199203741417737, 0.0, -0.9979974469044769]",[0.45868438298241304],"[-1.343416878912282, -0.3930869456788595, -1.77565366302861]","[780.9601716024303, 980.6972800498443, 802.4805640732023, 942.6944884897665]"
1128,22.559999999999995,"[1.0705102398259227, -0.16346380566326357, 2.937739450288192]","[0.9455722539963187, -0.13087237016904246, 2.910922835562111]","[0.1901609983913219, -0.11280909321789266, 0.1262260273367492]","[0.1658309948542672, -0.10536592909418606, 0.31004764490215586]","[0.057109422034749, 0.049952421551613176, 0.00016244230844025982, -0.9971174531147444]","[[0.995009430584804, 0.0060294559698376, -0.09959830873621918], [0.0053815597263574735, 0.993476947252258, 0.11390583166962603], [0.09963541668161523, -0.11387337412294993, 0.988486511189525]]","[-0.0026195612250562786, -0.09235963465303657, 0.004126077101139873]",[0.4164330459973798],"[0.04487944935695129, 0.03765723097249275, 0.0, -0.9982806311823443]",[0.45867682140768856],"[-1.4865682260344348, -0.4306658749135308, -1.7935975172896406]","[774.2676798906048, 998.553896278611, 811.8097710941022, 946.0985017091159]"
1129,22.580000000000005,"[1.0746539059954048, -0.16565651889758964, 2.941190044256813]","[0.948823961505929, -0.13293224105840812, 2.9169778054163817]","[0.16421062172120482, -0.09613510106838924, 0.09145647786967481]","[0.15134968089915193, -0.09548014400725677, 0.28025555525402684]","[0.05708665427038166, 0.050620836309827034, 0.00018787469259000318, -0.9970850386978423]","[[0.9948749561252573, 0.006154202452856254, -0.10092510678655797], [0.00540489427233046, 0.9934821220710978, 0.11385951851274839], [0.10096800733704614, -0.11382147701650697, 0.9883572545274854]]","[0.023246222906061556, -0.056647648258729894, 0.0048356189830286314]",[0.41965432905775063],"[0.04205942552416937, 0.03418612687811577, 0.0, -0.9985294061309942]",[0.4586692598329641],"[-0.8488902773633176, -1.4909553452778257, -2.0715658360272116]","[791.6049106829337, 992.2296160322647, 808.4572063310602, 961.5645508855258]"
1130,22.6,"[1.0776716425196502, -0.1673769962792452, 2.9434871575248627]","[0.9517226322252036, -0.13475335502142113, 2.9223153955645365]","[0.13887357570157355, -0.09213886649722175, 0.05763584439818285]","[0.13720595234220503, -0.08599158107872784, 0.2518197879943191]","[0.0567577325541245, 0.050887451246670434, 0.00020456552095767886, -0.9970902416473378]","[[0.9948208156515975, 0.006184453265887951, -0.10145554077046287], [0.005368572126990329, 0.993557000630991, 0.11320598217144291], [0.10150198347097611, -0.11316434289954498, 0.9883780189363311]]","[0.04048590338194174, -0.01779618223893078, 0.0030840245743312166]",[0.42349467444226635],"[0.041788122443150624, 0.030402690735122917, 0.0, -0.9986623829496108]",[0.45866169825823966],"[-1.5406151030495376, -1.3302109449696986, -2.2251033589197675]","[804.748334472832, 989.7641345140238, 807.3477507527666, 975.3238460467937]"
1131,22.619999999999997,"[1.0805359721512193, -0.16902014875137383, 2.945357994082771]","[0.9545903999193072, -0.13654162707149892, 2.9275427966280656]","[0.10516033179372043, -0.07305703142535164, 0.024109991983329887]","[0.12191732390379628, -0.07589109214384442, 0.22170189709353455]","[0.05618234198148505, 0.05064103909981011, 0.0002153375229577734, -0.9971352844718736]","[[0.9948706698779716, 0.00611970563843051, -0.10096773752476834], [0.005260823069582639, 0.9936867884591395, 0.1120646009398479], [0.10101613019019337, -0.11202098127616884, 0.98855785151742]]","[0.06000987315125582, 0.029337818247363943, 0.0025828508316711354]",[0.42689352692151733],"[0.03804194064915871, 0.024548029155544403, 0.0, -0.9989601555764122]",[0.4586564959225463],"[-1.67267618668477, 0.07054136262284016, -1.9588942660623978]","[806.1209426402717, 998.4411203454205, 816.3223640751705, 975.9869940040361]"
1132,22.639999999999993,"[1.0829057692446966, -0.17037710746830118, 2.946740484392454]","[0.9573648828344308, -0.13826517166149827, 2.9325741344675564]","[0.07815496510104124, -0.0535355273774004, -0.004785763356800232]","[0.10644986554565211, -0.0657463714117805, 0.19152504328621586]","[0.055526361383113405, 0.0501475188671798, 0.00021434664369742397, -0.9971970512518505]","[[0.9949703162408161, 0.005996510192252651, -0.09999011210549807], [0.005141526828089443, 0.9938335099209883, 0.11076294558068848], [0.10003771966229488, -0.11071994977125275, 0.9888040545128872]]","[0.08007302093127373, 0.07056816141487858, 0.0024478667506581922]",[0.430123309775368],"[0.03410201597236616, 0.019961210581764897, 0.0, -0.9992185784159852]",[0.45866098382718734],"[-1.0719689706154054, -0.4508661609338782, -2.6022373239519077]","[809.3229390164928, 1009.4853173207805, 825.8663233762527, 981.577792398805]"
1133,22.660000000000004,"[1.0846226702955513, -0.1713485292942401, 2.947180609618536]","[0.9592310749796209, -0.13941343334468428, 2.935914532049493]","[0.051549078251102366, -0.03928459580301764, -0.04198334957018187]","[0.09468304638277579, -0.05816801026097419, 0.16912052513762563]","[0.05419268989619568, 0.048874025087750704, 0.00016731739826821398, -0.9973328686629483]","[[0.9952210002302612, 0.005630972052702842, -0.09746920852798545], [0.004963487489534606, 0.9941246456104469, 0.10811265669890999], [0.0975054780474998, -0.10807994680002767, 0.9893473609441142]]","[0.10883752090565427, 0.10684060532970224, 0.0020680540275558753]",[0.43545634418856216],"[0.030992028889619484, 0.01505136353401133, 0.0, -0.9993981032577643]",[0.45867770698377003],"[-0.8517450971617273, -0.9184133255371125, -2.3948246180410138]","[802.8460889372026, 1033.0587006263636, 828.903178847845, 994.2028228155233]"
1134,22.68,"[1.0858244793343856, -0.1720397065274521, 2.9472733859176268]","[0.961092037376059, -0.14055409417548295, 2.9392281746274236]","[0.028057041839163653, -0.025588208384084706, -0.06369242970140117]","[0.08233777906514163, -0.05027144593508807, 0.14583027991536418]","[0.05328661235497202, 0.0479029913334905, 0.00018334537116247626, -0.9974296266325151]","[[0.995410592946326, 0.0054709244698693624, -0.09554018581324765], [0.004739428049455808, 0.9943210599911807, 0.10631685731491428], [0.0955792652281285, -0.10628172614801096, 0.989731734064838]]","[0.13757931071037188, 0.13625350566222805, 0.0016971972942999884]",[0.43890378593571294],"[0.028017319248711276, 0.010647052797163466, 0.0, -0.9995497686666681]",[0.4586944301403527],"[-1.028075346105406, -0.48243861440066826, -1.3452174240435468]","[811.2768016980194, 1035.7406532333487, 834.2244369039153, 1001.8104729588208]"
1135,22.699999999999996,"[1.0863780985958935, -0.17244122327160769, 2.946455240680762]","[0.9625159624029955, -0.14142070292511832, 2.941739124656478]","[-0.0004452234038365248, -0.007766553909874635, -0.08675492473670372]","[0.07185209533839335, -0.043650200896547205, 0.12638896926052245]","[0.05151635564094104, 0.046150522148395316, 0.00012830094258601957, -0.997603582421001]","[[0.9957369554020374, 0.005011000383927328, -0.09206663325770317], [0.004499026464120111, 0.9946888269941286, 0.10279764419233921], [0.0920930716456525, -0.10277395957036929, 0.9904291185272533]]","[0.17509918851141204, 0.17812082975365892, 0.0034168408230768575]",[0.44297162236967175],"[0.02397997120698586, 0.004857539822999189, 0.0, -0.9996890394767647]",[0.4587111532969354],"[-1.573577180768035, -0.6937980536798023, -2.45751921447534]","[817.9831059519619, 1046.0979069935888, 844.8920886874546, 1013.2856018003122]"
1136,22.720000000000006,"[1.0865629112875368, -0.17264568132265914, 2.9454236507357128]","[0.9640051451979587, -0.14232354236765035, 2.944351317827707]","[-0.029244795637728506, 0.0028879815592476816, -0.1161363591475439]","[0.06024219454460698, -0.03636641787239377, 0.10505119868679877]","[0.04955061070019297, 0.04419807047575687, 8.658502487786721e-05, -0.9977930816178678]","[[0.9960928198144967, 0.004552870645277536, -0.08819247720141792], [0.004207294890098149, 0.9950892326405325, 0.09889016687524907], [0.08820963856485868, -0.09887485931112228, 0.9911823087669056]]","[0.2145819313863533, 0.22116361632034906, 0.0025058515368237377]",[0.44829153306168085],"[0.02129357457378461, -0.001163346541020838, 0.0, -0.999772016780313]",[0.45872787645351815],"[-1.3981034160850245, -0.8555475421015675, -2.467657450029119]","[819.0, 1057.193146043433, 855.3862920868659, 1015.3232959227859]"
1137,22.740000000000002,"[1.0860890685830036, -0.17249636839425037, 2.943740923327484]","[0.9647608552101906, -0.14277902846966653, 2.9456663041373625]","[-0.05470552481275872, 0.017779826725974345, -0.1359160675213106]","[0.05375997320903836, -0.032339836677130814, 0.09329715228520977]","[0.04724076552845248, 0.04168937284275929, 3.91654852886594e-05, -0.9980128073960975]","[[0.9965232483123965, 0.004017051086837983, -0.08320935564375499], [0.0038607004631341204, 0.9955358760730132, 0.09429704362622082], [0.0832167564737843, -0.09429051248814577, 0.9920598715248385]]","[0.23989413889635122, 0.262876613558468, 0.0037453181675024417]",[0.45274307903789246],"[0.01764560295677695, -0.006736211484810836, 0.0, -0.9998199330721682]",[0.4587445996101009],"[-0.8860912369452425, -0.6650060296576865, -2.1478297070403123]","[819.0, 1062.0768373320582, 865.1536746641162, 1006.6411780763411]"
1138,22.759999999999998,"[1.0850776396822843, -0.17206730083154537, 2.941579211850328]","[0.9657176602794707, -0.14335313046438566, 2.9473209335972648]","[-0.07620092246521384, 0.028912170059967403, -0.15913634045867514]","[0.04487682256504862, -0.026862944406591586, 0.07735259438025632]","[0.04466724406868571, 0.03876406927449758, -2.8189774460067675e-05, -0.9982490298313189]","[[0.9969936343904796, 0.003406687456746996, -0.0773949074102346], [0.0035192491167707006, 0.9960086151385326, 0.08917588061286849], [0.0773898707720904, -0.0891802516143485, 0.9930033105944233]]","[0.26235215732324324, 0.31144952950359567, 0.0028085462015305165]",[0.45817020493837496],"[0.014645360534055366, -0.011676911796297824, 0.0, -0.9998233362656954]",[0.4587613227666836],"[-1.1394131477507647, -0.8053057181487377, -3.4431764527858277]","[848.8474366810974, 1059.6852995533318, 867.0121932691496, 1038.1354023757626]"
1139,22.78000000000001,"[1.083531628388048, -0.17130685939459886, 2.939035083359125]","[0.9665333727367098, -0.14384024835118123, 2.94872233795826]","[-0.10231721416628466, 0.041682109944103624, -0.18654184554382838]","[0.036580499285870025, -0.021787740179841857, 0.06261961190792824]","[0.04188721594258732, 0.03535374849705803, -0.00011152167673239436, -0.9984960469828653]","[[0.9974989947299517, 0.0027390322886119895, -0.07061049890578887], [0.003184448102092777, 0.9964896920766964, 0.08364055365695985], [0.07059181357556658, -0.08365632449420451, 0.9939899418852786]]","[0.28466150332952916, 0.3528589358825007, 0.004400841799133064]",[0.46443585082808797],"[0.011209647862008055, -0.017679499642554074, 0.0, -0.9997791735407233]",[0.45877804592326626],"[-1.5276529511766062, -0.24393158885584598, -2.198381105371091]","[861.2961809692365, 1057.8361287908187, 872.875192865948, 1045.2668829128897]"
1140,22.800000000000004,"[1.081639924161004, -0.17025246445764447, 2.9362312490579168]","[0.9671310097144095, -0.14419548493364776, 2.9497425240713286]","[-0.12472822371515505, 0.05751993856855081, -0.189114647235407]","[0.029892488378961905, -0.017726596900318185, 0.05086255074570985]","[0.038308243287788306, 0.030683477629350475, -0.00022516414558821604, -0.9987930357297141]","[[0.9981135232276511, 0.0019010754908620527, -0.06131013882206523], [0.002800645012900219, 0.99706143181892, 0.07651019557571688], [0.0612756362505897, -0.07653783085181322, 0.9951785816178432]]","[0.30308501311103914, 0.3956982514856838, 0.006332134859889697]",[0.4676724262638406],"[0.007172715761536294, -0.023187201120286677, 0.0, -0.9997031301835994]",[0.45879476907984895],"[-0.5153518716218526, -0.0501591894991289, -0.24769004882087486]","[866.083950890276, 1061.1984570289915, 882.8243833644057, 1045.1145061387156]"
1141,22.82,"[1.0794511299354395, -0.16895764466773053, 2.933215929512957]","[0.9677004100863889, -0.1445322015127345, 2.950707619595767]","[-0.1359609437702082, 0.06943218119352998, -0.19090271014054688]","[0.02271316356581644, -0.013402695419083623, 0.038382997369586155]","[0.03590409529255174, 0.027383537661759057, -0.00029883266672761275, -0.9989789470179896]","[[0.9984980932081122, 0.001369307205825696, -0.05473261387102848], [0.0025634173767942097, 0.9974196013603049, 0.071718504426806], [0.05468969660485761, -0.07175123680914158, 0.9959200636924844]]","[0.3101418589932273, 0.4227351366958331, 0.005868336887791931]",[0.47096658632914806],"[0.003855423239667595, -0.026611221047491997, 0.0, -0.9996370041438237]",[0.4588114922364317],"[-0.16168891016216125, -1.0287595293460714, -1.7300284233465746]","[879.870169053991, 1075.061983522109, 891.150580282535, 1065.940707996452]"
1142,22.839999999999996,"[1.076720417853258, -0.1673774871677689, 2.929779999718262]","[0.9681046854566676, -0.14477031519899022, 2.9513890464313537]","[-0.15142973758465123, 0.07184454791652055, -0.20552637535856208]","[0.01707306867946759, -0.010026705131901141, 0.028661881260619613]","[0.032777494165705835, 0.02289910506117328, -0.0003707047137408386, -0.999198992899374]","[[0.9989484851003186, 0.0007603350118191911, -0.045785826974026285], [0.0022419661183507777, 0.9978484948779581, 0.0654855007079035], [0.04573722388765892, -0.06551945593265, 0.9968000316967224]]","[0.31150742098023826, 0.449333280694403, 0.003016602869748676]",[0.47645347535275084],"[0.002336482224517866, -0.03088179932386244, 0.0, -0.9995194607544634]",[0.4588282153930144],"[-1.0078797735843645, -1.5742742523208246, -2.6075098005183293]","[892.7660295132096, 1077.89362045301, 911.063956761369, 1062.4893136578603]"
1143,22.859999999999992,"[1.0737070780013438, -0.16580176273313318, 2.9263808020724635]","[0.9683991512301096, -0.14494287316620266, 2.9518818948988574]","[-0.1689762072107226, 0.07633366633384311, -0.21331210954145988]","[0.012326571244661872, -0.007207371460248012, 0.020567364742678992]","[0.02961215932998796, 0.018245599627711044, -0.0004748444872692481, -0.9993936027105556]","[[0.9993313257359066, 0.0001314701207753761, -0.03649719343233299], [0.0020296962922124176, 0.9982433695870868, 0.059171077548871034], [0.03644094874987706, -0.059205732838471595, 0.9975780167301115]]","[0.3103077257069002, 0.46984796137819385, -0.0001533930729930924]",[0.48100820653421555],"[0.0004193766710233612, -0.03565294837436498, 0.0, -0.9993630822661711]",[0.4588449385495971],"[-1.3096115772488899, 0.04787079858160914, -1.8082519211640324]","[905.8810688934965, 1085.6132308717104, 921.5618132928553, 1071.404571985015]"
1144,22.880000000000003,"[1.070359620767996, -0.164068793449648, 2.922885115744249]","[0.9685978278588082, -0.1450588249419269, 2.952212541938594]","[-0.18542444372641376, 0.09552950544407482, -0.21431976492026844]","[0.008672412725031048, -0.005049948404272515, 0.01438759838394451]","[0.026531324373526493, 0.013545210372958605, -0.0005495639908967134, -0.99955480798521]","[[0.9996299505947355, -0.00037989391856745915, -0.027107521627936806], [0.0018173833990179412, 0.9985890736968044, 0.053024137759806994], [0.027049198985910846, -0.05305391359928739, 0.9982227322898691]]","[0.314254864322998, 0.4668279532216923, -0.0045830734704503]",[0.4844794629181302],"[-0.004314734978416424, -0.04028920884996963, 0.0, -0.9991769156682232]",[0.4588616617061798],"[-1.228948837939547, 1.1064893587575666, -0.7724544995610678]","[918.8823852387133, 1091.512936862981, 932.0836110007015, 1079.3402948384958]"
1145,22.9,"[1.066793484604228, -0.16192575908789247, 2.9193764549880945]","[0.9687325220336809, -0.14513711228018336, 2.952435424693809]","[-0.1989635487687245, 0.1085250401976985, -0.20485717551055968]","[0.005782956118207167, -0.0033542772334880485, 0.009541822729014335]","[0.022673615542674018, 0.007774144522579776, -0.00056967001133359, -0.9997104538553884]","[[0.9998743225425438, -0.0007864742029998972, -0.015569620055657556], [0.0014915460593125328, 0.9989670115051057, 0.045325243575421885], [0.015517954140364882, -0.04534295836341503, 0.9988467859068334]]","[0.3074502402907313, 0.47298832785604544, -0.004501062719373193]",[0.486652414553579],"[-0.007865933754587039, -0.04446443135018928, 0.0, -0.9989787740612902]",[0.45887838486276256],"[-1.4319788171872716, -1.3818321338464215, -0.09801580220107553]","[931.8288240032372, 1097.180220057563, 936.2834255236637, 1090.9213031854608]"
1146,22.919999999999995,"[1.0628521252133956, -0.15967295491800998, 2.9158317239279405]","[0.9688277061391444, -0.1451922141505187, 2.952592050599991]","[-0.21238980264050766, 0.09712804790497206, -0.194795861346558]","[0.0033418381336013936, -0.0019300825487201536, 0.0054811515666806105]","[0.02029916971439904, 0.003976587881576546, -0.0005076145862089362, -0.9997852981388061]","[[0.9999666277418474, -0.0008535683362403262, -0.00797207651078426], [0.0011764540654097058, 0.9991741416620192, 0.040585585741737276], [0.007930859892244423, -0.04059366003778539, 0.9991430305047957]]","[0.2909291922278443, 0.4661629914793065, -0.010098922631813643]",[0.48848396904684055],"[-0.006713935286149879, -0.04859543639609223, 0.0, -0.9987952940193342]",[0.45889510801934524],"[-0.9545143935140878, -1.956869186749012, -0.43768547174067507]","[929.7491249091534, 1115.551597616414, 943.7116296847938, 1096.0522236909837]"
1147,22.940000000000005,"[1.059302417669751, -0.1577754415514218, 2.912890956094257]","[0.9688757548950943, -0.14521990762466758, 2.952670631510226]","[-0.21584031147462554, 0.10138036202677114, -0.18784656262028324]","[0.0017640564556234864, -0.0010155099698558948, 0.0028801490595988994]","[0.017965077046718167, -5.7554373416639215e-05, -0.000475106575498519, -0.99983607260951]","[[0.9999946870457399, -0.0009521253225403968, 9.801922488832085e-05], [0.0009479894475291747, 0.9993492056841627, 0.03592431884595841], [-0.0001321605298252541, -0.03592420946811338, 0.999349650511667]]","[0.28093762672431816, 0.46400086475561714, -0.011733423953547236]",[0.49026295018904525],"[-0.008387352771674655, -0.05060254825316918, 0.0, -0.9986828561188253]",[0.45891183117592793],"[0.17549547103048846, 0.41583417686927526, -1.5140349431979132]","[915.6887750511277, 1142.1048440096813, 965.6548436752729, 1083.4926703547812]"
1148,22.96,"[1.0565305050016336, -0.1562021574352884, 2.9106765580123475]","[0.9689042540456182, -0.1452362854932484, 2.9527170498773536]","[-0.2138161034351518, 0.114284219945581, -0.18816586906514415]","[0.0006189074040476023, -0.0003544779829415384, 0.0010033103477399396]","[0.014234430563176269, -0.006447341864342704, -0.00035097979515576297, -0.9998765145036663]","[[0.999913971865526, -0.0008854213886532014, 0.01288309942721866], [0.0005183244283130189, 0.9995918702728417, 0.02846987140835999], [-0.01290308341731155, -0.028460819861452605, 0.9995089802122434]]","[0.25903251019991114, 0.47494021141679704, -0.016954545789716946]",[0.49284901144400284],"[-0.011522983438242656, -0.051219284546992816, 0.0, -0.9986207063594895]",[0.4589285543325106],"[-1.0700870859091094, 0.4188755791906805, -1.014657414767182]","[919.6546698268877, 1145.2903558774947, 968.6123136346417, 1086.0240334740931]"
