,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1255,25.1,"[-1.4242002586512237, 0.11784668620571068, 2.8312668930648286]","[-1.2992634960854343, 0.12324173113285178, 2.885647536375191]","[-0.6732623929372752, 0.5380194679982729, -1.1533045871858665]","[-0.5927539552889918, 0.47262060349884694, -1.0597697599015234]","[-0.012938831339215197, -0.2899031349545276, -0.009750066049280024, -0.9569185777651644]","[[0.8317216863841014, -0.011158023138214164, 0.5550797001010138], [0.026162054209759658, 0.999474514984178, -0.01910966673873032], [-0.5545750822603824, 0.03041596559353026, 0.8315769872471827]]","[0.24934647066530433, -0.0040848086121144656, -0.07841602483741822]",[0.4418891339636231],"[-0.026683240858659554, -0.24088561677180675, 0.0, -0.9701858189208016]",[0.4499740351222479],"[-0.5386962319945354, -0.5774582590698089, 0.05907980139065927]","[938.0397616660264, 888.4071431041106, 983.3804759764375, 954.1726192534255]"
1256,25.119999999999997,"[-1.4360059680011474, 0.1280208033574814, 2.8089329043628526]","[-1.3085504901161067, 0.1310874440444447, 2.867626044721729]","[-0.5695934831355739, 0.5259577036570704, -1.1810279115597968]","[-0.5318843278951297, 0.46596600255340137, -1.0855799633580296]","[-0.015775700799948646, -0.2886547378510493, -0.009616478525852568, -0.9572529764552257]","[[0.8331680993250222, -0.009303343826128734, 0.5529346273275856], [0.027518266941431793, 0.9993134692212792, -0.024650988916975418], [-0.5523278005756936, 0.03575435726869629, 0.8328553071720396]]","[0.24614253686466456, -0.12776601702401263, -0.0902376658014357]",[0.44160110094681165],"[-0.026970456727406143, -0.23154430993446298, 0.0, -0.9724083878472636]",[0.44998378587393595],"[0.9520552640841373, -1.2644834307828434, 0.9189695694644655]","[929.2019860504432, 905.4746448394316, 957.4188795274023, 979.1070489652053]"
1257,25.14,"[-1.4480463221576767, 0.1394358251828627, 2.7829587325818976]","[-1.317432078197403, 0.13947739885468352, 2.847540451585835]","[-0.45171082720062783, 0.5123123636073524, -1.2148516145052342]","[-0.4664263910655888, 0.45839760290892434, -1.1120105859196712]","[-0.018363698728147467, -0.2866354366331184, -0.009401685862164055, -0.957815832496541]","[[0.8355001291811108, -0.007482793535596067, 0.5494332181769386], [0.028537540748162428, 0.9991454253868713, -0.029788370105654854], [-0.5487426192701008, 0.040567795434410095, 0.8350024617132561]]","[0.2421744696872576, -0.2506751989118754, -0.10348944926039869]",[0.44118924016347405],"[-0.027116147075274016, -0.21858303705376034, 0.0, -0.975435331159433]",[0.44999353662562397],"[-1.074829334400901, -0.17099207323011434, -0.33619613435558904]","[942.5346973301666, 904.5752631273306, 940.0682654214129, 994.9829434913648]"
1258,25.160000000000004,"[-1.4553102149308583, 0.14794221475959254, 2.7625536348966344]","[-1.328996204419343, 0.1517332002525, 2.8171066727444685]","[-0.37036234931296863, 0.5098543115919637, -1.2554116201029626]","[-0.3704417175088436, 0.44673665412532376, -1.1489573621928435]","[-0.021058031996992986, -0.28346494473155365, -0.009079220762598933, -0.9587082260575959]","[[0.83913009628077, -0.00547021951022722, 0.5439027296688576], [0.02934707501495884, 0.9989479646409227, -0.03522973537685112], [-0.5431379675835514, 0.04552429862355384, 0.8384080793569092]]","[0.23223138431639861, -0.34522787168731683, -0.11021290578472405]",[0.4446060533150182],"[-0.029038721752964923, -0.21084418970232371, 0.0, -0.9770877131033074]",[0.45000328737731204],"[-0.8139836467167054, -0.28114472365314824, -0.773140042831379]","[959.9639636254265, 882.0383456334099, 966.1852861157641, 965.6542672218717]"
1259,25.18,"[-1.4625358969348057, 0.15938058066753635, 2.7337512799634287]","[-1.3355222674182883, 0.160263506844295, 2.794743146269447]","[-0.2501254589628454, 0.49347509344344304, -1.2909228324977182]","[-0.3034323013217261, 0.43796905757121957, -1.1727358018265992]","[-0.023120482477427515, -0.2792663205676843, -0.008650897105151168, -0.9598926410367506]","[[0.8438639232023607, -0.003694320796759869, 0.536531397834528], [0.029521409081643073, 0.9987741653892078, -0.03955455356627323], [-0.5357313461747933, 0.04921817038293402, 0.8429444858238305]]","[0.20929497747176906, -0.4723441376669724, -0.11934328414907727]",[0.4448376510114051],"[-0.028632619593269328, -0.1951881139503022, 0.0, -0.9803373944366889]",[0.45001303812900006],"[1.533822355677744, -0.8108802125813181, 0.5467987171173583]","[960.2712802080604, 884.7018078546851, 973.4615401167968, 952.796856098251]"
1260,25.199999999999996,"[-1.4667338374895167, 0.16898977086313083, 2.708244887118464]","[-1.3404981987349178, 0.16831293850339316, 2.772723480353959]","[-0.14822976815328945, 0.48272955439834986, -1.3152914412036631]","[-0.24019931790531898, 0.4291914479715607, -1.1935534264020917]","[-0.025786629537972002, -0.27237936121339196, -0.007967186754133115, -0.9618081112887119]","[[0.8514858007238972, -0.0012783183257560303, 0.524364251711934], [0.029373301051352826, 0.9985369330280709, -0.045263384427319975], [-0.5235424641387794, 0.053943773382354274, 0.8502828523275905]]","[0.18383763746758264, -0.6279678044452969, -0.1337240408648599]",[0.44572493172388006],"[-0.02918325957310072, -0.1826896251486517, 0.0, -0.9827290169189323]",[0.45002278888068814],"[-1.3878040830664382, -1.1384229494964933, 0.1821611974993509]","[938.8066635208879, 929.5624663849535, 937.5184139177013, 989.0589995529181]"
1261,25.22,"[-1.4689891540625324, 0.17784895123842234, 2.6836671828440837]","[-1.344799760155487, 0.177131676579801, 2.747707560790668]","[-0.06255957099198027, 0.46097539506781443, -1.3509281786158926]","[-0.17105534140160425, 0.4190851633061057, -1.2146834055048552]","[-0.027570514361294752, -0.26601579646481965, -0.007383985241628862, -0.963544625463518]","[[0.8583594513149166, 0.0004387860853822898, 0.513043342486444], [0.028897983261675995, 0.9983679927282486, -0.049202328437907845], [-0.5122290214018523, 0.057059355298453344, 0.8569482312667211]]","[0.16314242062846931, -0.7409793033500908, -0.1387082713242276]",[0.4493197944129843],"[-0.027237818934464864, -0.17182154195904858, 0.0, -0.9847449724612817]",[0.4500325396323762],"[-1.3548475417141823, -0.270758432722807, -0.8176744108015441]","[951.4163730751535, 924.9877964246188, 939.4776235412289, 983.0022223610443]"
1262,25.240000000000002,"[-1.4694508907534751, 0.18716835681282926, 2.6566954953747093]","[-1.3476787501107639, 0.185745897700391, 2.7222459483298245]","[0.033365160645234294, 0.45874350343809833, -1.3803765698566508]","[-0.10381970759112218, 0.408650097931763, -1.2332764520911441]","[-0.028998659087238254, -0.2596661847165866, -0.006774744025351833, -0.9652357600160971]","[[0.865048570000833, 0.001981491937710283, 0.5016710912955784], [0.02813839273061024, 0.9982197805136542, -0.052462741620047035], [-0.5008852573260005, 0.05949942935402544, 0.8634585198563354]]","[0.14741586220880154, -0.8479229749806707, -0.1483651473125973]",[0.4518498661483664],"[-0.029391228578940144, -0.15835261013583685, 0.0, -0.9869397444107566]",[0.45004229038406424],"[-0.9526582950766844, 0.20717549574726934, 0.4696759053513553]","[943.0261725059082, 940.7732028162915, 921.2445010717573, 998.5591163710855]"
1263,25.259999999999998,"[-1.468179069843611, 0.1961575736546728, 2.629590785555539]","[-1.3491256155531022, 0.1938586526491674, 2.6972859107497253]","[0.11961939128881564, 0.4418223463824698, -1.39738579699996]","[-0.04094628640837301, 0.3982838895186278, -1.2487079742683096]","[-0.030510487556225062, -0.25041340920422506, -0.005909246719765876, -0.9676341287268874]","[[0.8745049022218833, 0.003844492808649064, 0.4849777100707398], [0.026716448013100545, 0.9980568735386115, -0.056086468853149836], [-0.4842565340766995, 0.06200548732085167, 0.8727129609136363]]","[0.1204631456001877, -0.9816681173596805, -0.15265588918757506]",[0.4544523623856074],"[-0.028601896011626455, -0.14646706791798303, 0.0, -0.9887949212440389]",[0.45005204113575226],"[-1.0877214359775351, -0.08363308295556537, 0.9040466967950778]","[934.2381297451669, 966.3201670022429, 903.992950917787, 1021.4082640434909]"
1264,25.28,"[-1.46547227922074, 0.20438433180574492, 2.6035157981732575]","[-1.3493631197957514, 0.20183098261786464, 2.671839472496294]","[0.20979781439336698, 0.4347139071329466, -1.4162775052167556]","[0.020275578303056388, 0.38759196724104344, -1.2618115613896124]","[-0.03202597852159781, -0.23847591796003614, -0.004854843601576673, -0.970607996462376]","[[0.886211213143696, 0.005850549210483837, 0.4632442281052529], [0.02469914929554192, 0.9979014134369282, -0.059853815126313464], [-0.4626223036376137, 0.06448486826406709, 0.8842070255559559]]","[0.08614244183047767, -1.0716890198811653, -0.1543369427846752]",[0.45771073527739375],"[-0.029642786297192407, -0.13301011769581692, 0.0, -0.9906710788783369]",[0.45006179188744033],"[-0.5722636319251198, -0.529907308694024, -0.3020219654124183]","[942.6048594933103, 987.7694724989567, 906.5263845238677, 1025.0686234827042]"
1265,25.300000000000004,"[-1.4603314943081274, 0.2138166496253348, 2.572540180583916]","[-1.3483991500674504, 0.20935763283900408, 2.6468941281818843]","[0.29464020916835615, 0.409671212494503, -1.440602478122392]","[0.0773549872281485, 0.3769896650654143, -1.2719907979438598]","[-0.03276353728294217, -0.22924323373749883, -0.004082202484907905, -0.972803023388728]","[[0.8948500470979877, 0.007079280632034763, 0.44628451652911705], [0.022963996309648314, 0.9978080687762572, -0.06187330165468783], [-0.4457495269558739, 0.065616570848334, 0.8927364771016617]]","[0.05654277984781618, -1.140937315057064, -0.15086681912492916]",[0.46224097962555],"[-0.02723292779061522, -0.11930034135803488, 0.0, -0.9924773922884228]",[0.4500715426391284],"[-0.7850817998108681, -1.4272685886430216, -1.0196344369337496]","[926.554183861781, 1012.3323032996411, 908.2381871111903, 1022.3057996959255]"
1266,25.32,"[-1.4535677215507936, 0.22252508975102528, 2.5422191922285045]","[-1.3463937212283132, 0.21629941970790056, 2.6230214373260083]","[0.37627860324266127, 0.3929497440331499, -1.461452498398745]","[0.1291743264785888, 0.36673211248641696, -1.2791992023026217]","[-0.03324876457242054, -0.2169718233324306, -0.0030854580245133073, -0.9755972754003146]","[[0.905809231942689, 0.008407761261503175, 0.4235594146984257], [0.02044841902981205, 0.9977518154919035, -0.06353589334777131], [-0.42314906402860514, 0.06621372316134864, 0.9036173113539466]]","[0.013749394263215413, -1.201828303718049, -0.143226197772624]",[0.46761757833403866],"[-0.026379751011481524, -0.10562535549112503, 0.0, -0.9940464404423395]",[0.45008129339081643],"[-1.7364988690512018, 0.47571981207900493, -0.4628417367300379]","[928.5721854048192, 1023.4956382347093, 918.8155278745423, 1014.9480619682404]"
1267,25.339999999999996,"[-1.4465496249964087, 0.2297454674381358, 2.516443228198851]","[-1.343167955868987, 0.2237983501205119, 2.596411188216103]","[0.4435858957407833, 0.3868778143093636, -1.4705226349030032]","[0.1842489769250913, 0.35519491215026056, -1.2848181000843208]","[-0.03337404088142843, -0.2064210808691652, -0.0022390560330238676, -0.9778886234215189]","[[0.9147653104228751, 0.009399116339637612, 0.4038631059278239], [0.01815730602722704, 0.9977569824677535, -0.06434781305818027], [-0.40356420053749603, 0.06619656652403391, 0.9125476839572026]]","[-0.026216414292748496, -1.202692005853004, -0.13130863395890807]",[0.47218956604590345],"[-0.027437758812251672, -0.09462871997450173, 0.0, -0.9951310843040545]",[0.45009104414250445],"[-1.3601972765507178, -0.12841452902624706, 0.6905763860322551]","[961.4396141711175, 1018.6401466349884, 939.0930497859388, 1010.7636699293932]"
1268,25.36,"[-1.4367176374912654, 0.23779014321857353, 2.485966720618088]","[-1.3388615194908784, 0.2309882417486859, 2.5699564222032345]","[0.5229052386571593, 0.3646021556437181, -1.4695942633756576]","[0.2358520175373327, 0.34360746003816245, -1.2875832075867166]","[-0.033023057949576176, -0.19379219074426818, -0.0013724818701939174, -0.9804794845921729]","[[0.9248732451625272, 0.010107840856846908, 0.3801091816945246], [0.015490602123646243, 0.9978030268367708, -0.06422490913935247], [-0.37992788750118794, 0.06528881421287916, 0.9226959678628132]]","[-0.058874340360021114, -1.231303394454044, -0.11801665327581139]",[0.47578818399846967],"[-0.0255715112015647, -0.080615461833796, 0.0, -0.9964105798031654]",[0.4501007948941926],"[-0.2936945646393827, -0.45614458914568146, 0.9723544348882278]","[943.7037166702755, 1067.2517434105375, 944.9580873221245, 1023.0904084715063]"
1269,25.380000000000003,"[-1.4258217007150382, 0.24531700934248013, 2.456574296231533]","[-1.3337838176529981, 0.2375985436660719, 2.544766890348771]","[0.5935802306370178, 0.35348573823653057, -1.4680104940088794]","[0.28203656872616334, 0.33246658160589104, -1.2875819874580403]","[-0.0323412657865827, -0.18139374429278873, -0.0005494687775534403, -0.9828717234543595]","[[0.9341787898543261, 0.01065289194363638, 0.35660910518533784], [0.01281312124114962, 0.9978942558460846, -0.0633752908868433], [-0.3565380231222327, 0.0637739716825729, 0.9320874787408443]]","[-0.10483293573885392, -1.2447602795669792, -0.10618969627011511]",[0.48026584368513026],"[-0.02571944647325669, -0.06759911842754754, 0.0, -0.9973743036160158]",[0.45011054564588066],"[-0.9639746865663774, -0.8299898959978953, -0.04715453035844419]","[962.3428772191593, 1071.2758256593268, 959.755437868987, 1020.3601224091826]"
1270,25.4,"[-1.4132877491209161, 0.25266944581622974, 2.426563357117365]","[-1.3278023405928143, 0.24399727342870167, 2.5195566741853828]","[0.6568894651289191, 0.3270588815728982, -1.4715921498934286]","[0.3253812750668038, 0.32121378962394875, -1.2850186714277203]","[-0.03125391304831917, -0.16862741040310364, 0.0002898259709485821, -0.9851750910335618]","[[0.9431114795354685, 0.011111591499229984, 0.3322369323978725], [0.009969474189977345, 0.9980282724523182, -0.06167889847096297], [-0.33227316518065314, 0.06148340805916848, 0.9411580333719916]]","[-0.11580995574410594, -1.2624596965950523, -0.10299840890847071]",[0.48626503956263334],"[-0.02293724561637547, -0.05516585809128497, 0.0, -0.9982069616035186]",[0.4501202963975686],"[-2.0108538200641037, -0.42074130733369053, -0.8020793784978331]","[962.0415403732457, 1087.3297818929161, 965.8035382448287, 1022.3985747799612]"
1271,25.42,"[-1.4011199903874108, 0.25896149395139423, 2.4000648254596677]","[-1.3207014035817124, 0.25048032147108507, 2.4932072379763657]","[0.7071114157631727, 0.3210783064100921, -1.4693538696593889]","[0.36783405450646606, 0.3093520974084623, -1.2798060837577692]","[-0.030316810338419414, -0.15698747062557375, 0.000991764303360438, -0.9871318124500708]","[[0.9507022746102086, 0.011476722933526359, 0.30987451856057896], [0.007560714556328476, 0.998154188498848, -0.06016476501302058], [-0.3099947870817205, 0.05954198673525542, 0.948866023824884]]","[-0.12839535690534434, -1.2912807491936864, -0.09706759676549065]",[0.49222479220026855],"[-0.023811746601062916, -0.044916270762910215, 0.0, -0.9987044640869086]",[0.4501300471492567],"[-1.3650514229090067, 0.0908922360343396, 0.7365616830613]","[957.0776200773365, 1109.3836712671632, 956.3361862082619, 1045.2284036425892]"
1272,25.440000000000005,"[-1.385408946564582, 0.26595360058922307, 2.368992176389776]","[-1.3129638644590333, 0.2565400379710613, 2.467725105538411]","[0.7686521195274725, 0.3004117794962155, -1.4469319143599375]","[0.40578857711946403, 0.2977729290661193, -1.2720133973211318]","[-0.029024333978715938, -0.1428974961434459, 0.001746278409485904, -0.9893009698275627]","[[0.9591360769723145, 0.01175019915376597, 0.2826358939057294], [0.004839819457392617, 0.9982906418546307, -0.057926681132055305], [-0.28283863217683636, 0.05692852588291572, 0.9574573520230653]]","[-0.12495471059423918, -1.3192030495367273, -0.0933833615615532]",[0.49620643345074095],"[-0.02218282378501434, -0.03185195134481937, 0.0, -0.9992401104769163]",[0.45013979790094477],"[-0.9152508975526992, -0.6576018463297564, 1.6947089749811362]","[947.4516106829268, 1133.0951109631724, 939.5571640884907, 1081.842337669483]"
1273,25.46,"[-1.3709314046638632, 0.2717835476606328, 2.3424782661572388]","[-1.3044784260840492, 0.26239703980528595, 2.442314694235682]","[0.813793788328626, 0.286957256383595, -1.4261152263089514]","[0.44075001970652045, 0.286126582746726, -1.2616836036255008]","[-0.02810318425355022, -0.13049160737163049, 0.002363797462158301, -0.991043972891845]","[[0.9659242980375671, 0.012019713827031774, 0.25851298152601265], [0.0026492049149956804, 0.9984008392960526, -0.05631989420777593], [-0.2587787024684811, 0.05508607128642386, 0.9643558951840734]]","[-0.12428149478965854, -1.33002861126162, -0.08873586190959092]",[0.5007685922958768],"[-0.02168557635173752, -0.021514702779547236, 0.0, -0.9995305237679889]",[0.4501495486526328],"[-1.5109611517626789, -0.790650418109166, 0.4109117061810075]","[952.1667847958164, 1149.1905878509135, 936.4103907062434, 1089.2102364553648]"
1274,25.479999999999997,"[-1.3530204655472091, 0.2781217445324766, 2.312240415000079]","[-1.29572156771802, 0.26777805013477, 2.418224084456732]","[0.8598893200128153, 0.2641217933431153, -1.4100472799293973]","[0.471056692082642, 0.27498735812216074, -1.2493744052521172]","[-0.026879916268096445, -0.1162496378301133, 0.003028663212407244, -0.9928414384644917]","[[0.9729335007343343, 0.012263525743001758, 0.2306720948613442], [0.0002355963812781716, 0.9985163975284396, -0.054079151469947385], [-0.23099773571555932, 0.05267082746374047, 0.9715067865388829]]","[-0.11455852130028048, -1.3052265122843212, -0.08217936409949522]",[0.5070205050881337],"[-0.01951491384284484, -0.010067174839872356, 0.0, -0.9997527286072135]",[0.4501592994043208],"[-1.1817509832013133, -0.987210139171971, 0.20795100253012322]","[976.7141794253303, 1145.1364151770613, 968.8179978490227, 1080.9539578702036]"
1275,25.5,"[-1.3358476148953, 0.283672351225127, 2.285238187798045]","[-1.286270243652041, 0.273013301666217, 2.3940635234191445]","[0.8970768221253083, 0.2500372865406028, -1.3829694542042414]","[0.49863771934715556, 0.26371884601911155, -1.2345358166059672]","[-0.02595852158948027, -0.1033985763625212, 0.0035813982271652896, -0.9942852726378364]","[[0.9785729562205505, 0.01249001137909947, 0.2054294277715463], [-0.0017537146717873462, 0.9986077977219198, -0.0523609743878954], [-0.20580129898434787, 0.0508797284755908, 0.9772509193608506]]","[-0.10762608856413308, -1.3015416400659978, -0.0785201770072498]",[0.5119063261067367],"[-0.01884482613848893, 2.2362846988875683e-05, 0.0, -0.9998167230415612]",[0.45016905015600883],"[-1.4405714685957118, 0.03965923326978249, 1.773806400003398]","[980.9493957276925, 1157.8874165697212, 958.5641297703494, 1108.0735323073977]"
1276,25.520000000000003,"[-1.3182080801902154, 0.28875327150269214, 2.2592370645180315]","[-1.2760782098122143, 0.2781587405204943, 2.369617284991132]","[0.9304912250957655, 0.2380693144634304, -1.3424762344022727]","[0.5237451409632515, 0.2522203121879328, -1.2170394389649053]","[-0.025138273964113028, -0.09071383515624046, 0.0040158617187444024, -0.9955438313700361]","[[0.983494325962728, 0.012556711204448042, 0.18041729435525142], [-0.0034351542424762, 0.9986884601044456, -0.05078109558845429], [-0.18082110168360258, 0.04932391871659655, 0.9822627146176266]]","[-0.09366114026867108, -1.2907230746722025, -0.0720773365176265]",[0.5152854626867488],"[-0.018520516936252902, 0.009909192407223516, 0.0, -0.9997747693780085]",[0.45017880090769696],"[-1.1664980300543304, -0.9221356393209383, 1.8316983057829717]","[975.8491243087846, 1171.2990954375343, 952.4495288226132, 1135.2968817987744]"
1277,25.54,"[-1.2989239055911261, 0.29385801256104255, 2.232555441064972]","[-1.2652990323222626, 0.283122530000844, 2.34529970986945]","[0.9593781775670506, 0.21512291011360754, -1.3085403188515021]","[0.5456971846726613, 0.2406771219057991, -1.1969524975852797]","[-0.024197538879373294, -0.07760457441407603, 0.004469838179371884, -0.9966716601634008]","[[0.9878974696373487, 0.012665601490996301, 0.15447624186884296], [-0.005154242664589011, 0.9987713678016908, -0.04892776227276672], [-0.1549088782013624, 0.04754024271432695, 0.9867663867684107]]","[-0.08883479282733002, -1.2543528602694298, -0.0664801753424314]",[0.5200510997244331],"[-0.01622090933752193, 0.01960513886500404, 0.0, -0.9996723897701736]",[0.450188551659385],"[-1.539626484577623, -0.8104712719567642, 0.6915614978337068]","[999.4268494242531, 1171.6809884731867, 980.6913942608035, 1132.800428311983]"
1278,25.560000000000002,"[-1.279947719819827, 0.29845715930089484, 2.207793729302426]","[-1.2538788487922092, 0.28794565238331093, 2.320937271905494]","[0.9779779427986084, 0.20536058551154157, -1.2735828078593339]","[0.5645759817176877, 0.22900331298875962, -1.1740623213281636]","[-0.023494546643785634, -0.06538656911011648, 0.0048258704032134985, -0.9975639268025565]","[[0.9913870893345926, 0.012700684055009277, 0.13022780200869874], [-0.006555772863670298, 0.9988339087305826, -0.04750571863411361], [-0.1306813285578394, 0.046243530199568866, 0.9903296799408958]]","[-0.08945506686729934, -1.2297540134815435, -0.06145575025179063]",[0.5249155037266061],"[-0.016122298459270323, 0.027842163331830157, 0.0, -0.999477664504279]",[0.45019830241107306],"[-1.4867993269713833, 0.3428231988700938, 1.61456427898365]","[1013.4084223633735, 1175.4662774516557, 1007.763366712965, 1135.8383904326615]"
1279,25.580000000000005,"[-1.261558416650533, 0.30252723206626675, 2.1851973934688664]","[-1.2420353632113663, 0.2925726234707597, 2.2968771793195035]","[0.9965853563874606, 0.1950073456430755, -1.2239715630493055]","[0.5802156684399312, 0.21736772157390152, -1.148783082257188]","[-0.02281641088487415, -0.054094993424295405, 0.005139152337778364, -0.9982579727489328]","[[0.994086889562151, 0.012728906782283713, 0.10776700292053054], [-0.007791892395150558, 0.9988982489779653, -0.04610933297451945], [-0.10823603096588538, 0.04499732332684516, 0.993098534124318]]","[-0.07203688403226594, -1.1882954648094284, -0.05654074603455258]",[0.5275215383300015],"[-0.015880343031250483, 0.036459804512855895, 0.0, -0.9992075449036981]",[0.4502080531627611],"[-1.4577607652855586, -0.5844790993390965, 2.4774329959821593]","[1026.678642306697, 1181.2390509151562, 1011.6776742012937, 1143.2948626751263]"
1280,25.6,"[-1.2402164317854945, 0.3068976221033985, 2.160388139259992]","[-1.2304479631468144, 0.29675196477704474, 2.2744547873236978]","[1.005613130378154, 0.17643644099366426, -1.176684447198357]","[0.5916574825938812, 0.2064112190259094, -1.1224316280698787]","[-0.021970231836920175, -0.0412580173641752, 0.0054288481821126765, -0.9988846765341484]","[[0.9965215917122913, 0.012658482933930456, 0.08218545655217192], [-0.009032690107440025, 0.9989606575320004, -0.044339422868734664], [-0.08266254876484576, 0.04344348881847437, 0.9956151543235241]]","[-0.0827347033382146, -1.196340688298779, -0.05017179879393452]",[0.531336411641235],"[-0.014212047027774453, 0.04415324367340956, 0.0, -0.998919608463375]",[0.45021780391444916],"[-1.3033629872087895, -0.7539660134020121, 0.31524231563059146]","[994.5332534609236, 1219.447295600987, 987.785521020015, 1176.7424983897324]"
1281,25.619999999999997,"[-1.2228263244373458, 0.31025642327408126, 2.141057100171429]","[-1.217877485842349, 0.30098754011687656, 2.2510892294566016]","[1.0154842074725463, 0.16398644356138858, -1.1435119165112717]","[0.600592045913427, 0.19488468105371268, -1.0923031668383523]","[-0.021311241465311954, -0.031020661668692252, 0.005611899092642091, -0.9992745313901074]","[[0.998009983235922, 0.012537833294487483, 0.06175712123150251], [-0.009893478049546494, 0.9990262081110632, -0.042939731303325436], [-0.062235507378071556, 0.04224339201103867, 0.9971646320331883]]","[-0.09384982795701592, -1.1762418203714038, -0.04370366292056942]",[0.53607676810508],"[-0.01339477467933042, 0.05164816828947467, 0.0, -0.9985748358886682]",[0.45022755466613723],"[-0.8183509204237767, -0.49727760593483783, 2.3820195194577636]","[1029.1099312356334, 1203.0492119902808, 1022.2983538042938, 1164.0056716079994]"
1282,25.64,"[-1.1996575860449228, 0.3143348612248836, 2.1168314799721]","[-1.206119151818689, 0.30468683614587805, 2.2300775985763006]","[1.019115936547403, 0.1488338799653302, -1.0705441434803262]","[0.6056807933690472, 0.18440970257086364, -1.062572983995227]","[-0.020412556046682753, -0.0182773314716831, 0.005781873693534863, -0.9996006569701275]","[[0.9992506549503356, 0.012305303591250552, 0.036304019451862186], [-0.010812955379052434, 0.9990854317530693, -0.04102016331345554], [-0.036776110735158664, 0.040597454425358975, 0.9984841701884337]]","[-0.08969004502527136, -1.1083257545675644, -0.03600704978328805]",[0.5366307180820646],"[-0.012280964300090354, 0.0595981109456647, 0.0, -0.9981458457817]",[0.45023730541782525],"[-1.8862448525187518, -0.3102904235633688, 2.5309835567683088]","[1038.348579265728, 1212.0510408711443, 1037.0066830478559, 1170.638086336416]"
1283,25.660000000000004,"[-1.1796818939810227, 0.3175775304239491, 2.097000382602871]","[-1.1944957589452019, 0.3081162271786935, 2.2100383449670726]","[1.0057648285722485, 0.13970001810260804, -1.0320563356213481]","[0.607716298327044, 0.1743128528017622, -1.0316906755563982]","[-0.019366174960727456, -0.006888162808061832, 0.0058581786750558735, -0.9997659278151739]","[[0.9998251941084858, 0.011980409608946406, 0.013546199935143152], [-0.0114468201445508, 0.9991699902170076, -0.03880398793263035], [-0.014000001987832491, 0.03864257957874035, 0.9991437331580446]]","[-0.1017536891392855, -1.1520120906495288, -0.030651545023116906]",[0.5413024214965685],"[-0.0119451585787662, 0.06413395135074591, 0.0, -0.9978680894532693]",[0.45024705616951327],"[-2.0193781905866666, -0.2423381549983854, 1.6589848232610223]","[1006.3737185425003, 1253.4639580511125, 1013.6362745376267, 1209.1547244744615]"
1284,25.68,"[-1.1589081374381873, 0.32069415656719225, 2.077441996302972]","[-1.182516350167578, 0.3114517339784952, 2.190024833905659]","[0.9972001573436112, 0.12542022020692808, -0.9622995372367306]","[0.6070065321042657, 0.16412309055240937, -0.998380700540847]","[-0.01839784869166908, 0.004536489049866543, 0.005896407569554349, -0.999797141668533]","[[0.9998774579699242, 0.011623499590044562, -0.009288099999112483], [-0.011957346146567996, 0.9992416557627603, -0.03673473509281614], [0.00885417514195619, 0.03684173104630748, 0.9992700315414137]]","[-0.09291337676660309, -1.087146835069276, -0.02395456350471204]",[0.5415716249878745],"[-0.010770533454673834, 0.07033096242105878, 0.0, -0.9974635412029663]",[0.45025680692120135],"[-0.9899707231664272, -1.0927173356551076, 3.8231810069405334]","[1045.2413549645905, 1223.0029149279806, 1050.4573664830632, 1190.3568984509827]"
1285,25.699999999999996,"[-1.1390248477209952, 0.32345639252468145, 2.0596968626644174]","[-1.1704379872727573, 0.31462072557233994, 2.1704699215820225]","[0.985117014549225, 0.10851082768721973, -0.9018602701605876]","[0.6033635830230887, 0.15405078424402913, -0.9631736568858809]","[-0.017655555883379345, 0.014824018885820921, 0.005863407684935099, -0.99971128637767]","[[0.9994802436788399, 0.011199977090816606, -0.02984652142335863], [-0.012246882266236133, 0.999296309443592, -0.035127078435258516], [0.029432434535165, 0.035474755500285504, 0.9989255654710972]]","[-0.0883449576659883, -1.014481606517261, -0.01675381270742003]",[0.5426630874554731],"[-0.009037611518154447, 0.0759482514436249, 0.0, -0.9970691694713799]",[0.4502665576728894],"[-0.7534751827046505, -0.36751934750804516, 1.7516686356792484]","[1028.427538178726, 1245.572461821274, 1042.1804264977256, 1209.3046960580664]"
1286,25.72,"[-1.120915704040779, 0.32579320858866284, 2.044298834530813]","[-1.157834183637585, 0.3177525947396023, 2.1506268766145746]","[0.970097455774783, 0.10253661727343202, -0.8514311643999324]","[0.5967372813401806, 0.14371264098973144, -0.9247983714209931]","[-0.016781342350209054, 0.02427709842951877, 0.005808891157634651, -0.9995456943865624]","[[0.9987500878931523, 0.010797699691516824, -0.048727100397231264], [-0.012427308891578732, 0.9993656160073155, -0.033265390939556154], [0.04833717643246579, 0.03382948302915719, 0.998254347423965]]","[-0.09467214508367189, -1.0333781628695067, -0.014075952832438772]",[0.5447007507298925],"[-0.009024584148370018, 0.08089691955292229, 0.0, -0.9966813486580315]",[0.45027630842457744],"[-1.280330332941572, -0.14136921850559747, 2.47883125640654]","[1018.9910687333734, 1255.098198310533, 1033.884105617534, 1221.2821149175295]"
