,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1712,34.24000000000001,"[0.1496128956290364, 0.013806855877900764, 2.4829998976253678]","[0.10041237934895718, -0.00705441739170912, 2.590922437301387]","[-0.2594951695457916, -0.31971691205045755, -1.096088593748421]","[-0.2207586630067489, -0.3159649483898582, -1.1484699941658265]","[-0.04239157796609892, -0.07481200472449612, 0.005126601238585676, -0.9962829865822159]","[[0.9887537171444781, 0.016557889048145726, 0.14863320556603446], [-0.0038722933238311734, 0.9963532974813625, -0.08523507843615914], [-0.1495025044304609, 0.08370095317183242, 0.9852121894600854]]","[-0.08277143933475069, -0.24648912104931658, -0.018897317526174826]",[0.4232544585112333],"[-0.02084850437278146, -0.044017946168119326, 0.0, -0.9988127712998595]",[0.43891427908653785],"[-3.8596298567821425, 0.7874173837279299, -0.7573237234826173]","[775.2911595279708, 988.0041046396213, 770.9626628015144, 958.0193113066725]"
1713,34.260000000000005,"[0.14472122955115438, 0.00737423915120924, 2.4614032016055623]","[0.09553952239311911, -0.013958403260390806, 2.5659503382668114]","[-0.26093076860191866, -0.3270449848302455, -1.1015175979663834]","[-0.23396237748577237, -0.32467366535786896, -1.1623865610194946]","[-0.04125670745289238, -0.07201303849617968, 0.005280330745854227, -0.9965357939653042]","[[0.989571944957675, 0.016466118908500024, 0.14309144286561645], [-0.004582035460376974, 0.9965394685648724, -0.0829880767584723], [-0.14396283910896132, 0.08146706611337726, 0.9862234769235392]]","[-0.12041857545330963, -0.2845227277921919, -0.019083180118102446]",[0.4279304824814738],"[-0.019687854390861792, -0.040723958490368764, 0.0, -0.9989760403445681]",[0.4389186133639998],"[-3.652888387081039, 0.9302392626263161, -0.32435761005153196]","[813.6454350914611, 987.996035146982, 779.3441331948745, 980.6828106882306]"
1714,34.28,"[0.13969471899860736, 0.0006310848363742412, 2.4393856606620887]","[0.09212005748356077, -0.018646104685425963, 2.5492709033851644]","[-0.26080569560246575, -0.3394690815367729, -1.1180882123159868]","[-0.2428410444375615, -0.3301225012572772, -1.1695554687087326]","[-0.03972364281907412, -0.06886967204302187, 0.005397747818285686, -0.9968194641475258]","[[0.9904548444933546, 0.01623266868226158, 0.13687242275115977], [-0.005289651669046478, 0.9967849723503466, -0.07993808294182689], [-0.13773009557660384, 0.07845111845376179, 0.9873571802587394]]","[-0.17149406182092247, -0.3248160165450003, -0.015637150815500336]",[0.43446113086532806],"[-0.017276534002252514, -0.03703335810539141, 0.0, -0.999163956279898]",[0.4389229476414618],"[-3.85783338943258, -0.09368895854975312, -1.183976642024362]","[811.4141911985686, 1017.1310967537383, 792.1186917649505, 989.851582160404]"
1715,34.30000000000001,"[0.13458941886483383, -0.006412397127167577, 2.4173266192988363]","[0.08694111085044152, -0.025576157952295144, 2.5249213262732457]","[-0.26629335796425124, -0.35784181568238965, -1.1254805864394446]","[-0.2558681681297708, -0.33768355363580976, -1.1777426080668698]","[-0.03777071799529104, -0.06539841165696983, 0.005515584734712115, -0.9971283144803937]","[[0.9913841287541705, 0.015939781347865285, 0.13000456077923064], [-0.006059201491723839, 0.9970847789729198, -0.07604592570473687], [-0.13083787116160642, 0.07460308378069846, 0.9885917178283424]]","[-0.20702698765728025, -0.3488057878701854, -0.012196819251574856]",[0.44027655694784334],"[-0.013606886279844473, -0.03465882392089659, 0.0, -0.9993058843910922]",[0.4389272819189237],"[-4.1429018749504865, -0.15019260478349272, -0.4035597694192319]","[793.725424063628, 1041.6404518182853, 813.4402685857702, 985.6449866947922]"
1716,34.32000000000001,"[0.12938289978706294, -0.013854916013480104, 2.39522106054045]","[0.08169951223864794, -0.03236756358945753, 2.5014731706290894]","[-0.27119095123751874, -0.37129423063919653, -1.1269240660442692]","[-0.26849906478539837, -0.34446062371095265, -1.1827025851064075]","[-0.03541677186799323, -0.06162036804799233, 0.0056254341258260565, -0.9974498422209448]","[[0.9923318202086631, 0.015586965797614084, 0.12252798333994737], [-0.00685738772730399, 0.9974172642663042, -0.07134618966593637], [-0.1233249222083186, 0.06995962438088382, 0.9898864157677721]]","[-0.239820267204597, -0.37231687430220495, -0.010707705598593029]",[0.4458800598705464],"[-0.010846911667735647, -0.0322916901882074, 0.0, -0.9994162120317943]",[0.43893161619638565],"[-3.7608479361804616, -0.12984669683896533, 0.680078177890671]","[803.1445591344807, 1049.7209174502036, 820.0199911023061, 999.5866802932466]"
1717,34.34,"[0.12413297874309889, -0.021433984260256476, 2.373155741398778]","[0.07538287935165129, -0.040349657741943226, 2.4743028614182445]","[-0.2749787998331561, -0.38842005154275405, -1.115867944764924]","[-0.28321329457752115, -0.35186460787598767, -1.1858418038635816]","[-0.0329151067465884, -0.05771315242682399, 0.005739594370810694, -0.9977735634656333]","[[0.9932717372964641, 0.01525290020204423, 0.11479147678870016], [-0.007654361910800074, 0.9977665447182692, -0.06634614687037191], [-0.11554715423428957, 0.06502114653120897, 0.9911708146792684]]","[-0.2715770486000561, -0.3916661518597358, -0.010109287549947853]",[0.4499558813754341],"[-0.0073495418744098885, -0.029846753978825163, 0.0, -0.9995270152248897]",[0.4389359504738477],"[-3.749670364434406, -0.3937160047603383, 0.32294419118871076]","[811.6549788133009, 1062.6915405526358, 831.344536853847, 1004.763892351346]"
1718,34.36,"[0.11868480140560964, -0.02935188796711945, 2.351116724007283]","[0.06905499271276233, -0.04812791674695234, 2.448256334207355]","[-0.2819578262556145, -0.40167196935845645, -1.116001458635951]","[-0.29740528896429325, -0.358470156777152, -1.1859901279802088]","[-0.030197956432827855, -0.05379050580628292, 0.005843667944179908, -0.9980776211602089]","[[0.9941432874636029, 0.014913595102830312, 0.107021266492306], [-0.008416141699478692, 0.9981062913479565, -0.0609084767497157], [-0.10772713381225105, 0.05965114133179011, 0.9923877512282486]]","[-0.28843153335012844, -0.39533123980805207, -0.008556071395393399]",[0.4561029054599256],"[-0.004492851968057432, -0.02801909795800192, 0.0, -0.999596919951715]",[0.4389402847513097],"[-3.7910969634554608, 0.6998561718639172, -0.22523757641588915]","[811.5276485390483, 1086.6914628319748, 845.0008820954503, 1016.5319968880278]"
1719,34.38000000000001,"[0.1130842463133296, -0.037457804101099404, 2.3292186526854453]","[0.06416602605102353, -0.053944865189598415, 2.4291678845044973]","[-0.289115266629526, -0.40499844825883335, -1.1052141440032732]","[-0.30788105136206123, -0.36288921615048697, -1.183644028296614]","[-0.02735085972581358, -0.049542119966304136, 0.005980193393044679, -0.998378653381223]","[[0.9950178206912715, 0.014651034000850093, 0.09859646317396664], [-0.009230955705978842, 0.9984305249373006, -0.055205571920752816], [-0.09925071689647225, 0.05402048608675314, 0.9935932070618256]]","[-0.295520741232492, -0.42480292944302145, -0.010769963151031788]",[0.46123638219322577],"[-0.00350300646050613, -0.026384983643874167, 0.0, -0.9996455992625504]",[0.43894461902877163],"[-4.07605991966789, 0.45706906697540584, 0.4175098378211679]","[818.9682927741269, 1105.2193514624166, 846.2201623876077, 1038.4121694903295]"
1720,34.400000000000006,"[0.10726842421803193, -0.04578707687164829, 2.3074155120053534]","[0.05844653068681359, -0.06059904499804146, 2.407648127805393]","[-0.30198186951962497, -0.4184384497388983, -1.094682790391256]","[-0.3197501771617828, -0.3675398431955072, -1.1790710575158678]","[-0.024328956536447698, -0.045361032061005405, 0.006105015878051367, -0.998654793595063]","[[0.9958084004480394, 0.014400779898101162, 0.09030296688838191], [-0.009986433588258719, 0.9987398506550139, -0.049146317778533344], [-0.09089708155218765, 0.0480385984946244, 0.9946991466334772]]","[-0.3138355983332085, -0.4120473679887175, -0.010631379990904794]",[0.46670520731839427],"[-0.000467787227317495, -0.02592110141783856, 0.0, -0.9996635110290766]",[0.4389489533062336],"[-3.8258191412665434, -0.20799514474102687, -0.4441577653267963]","[826.0532156124941, 1118.502331267373, 850.9329046608241, 1051.1594826450837]"
1721,34.42,"[0.10123354870828498, -0.054301415642124956, 2.28588504007013]","[0.05180647579118814, -0.06808919666745258, 2.383928154835533]","[-0.30910532966530235, -0.42746394804665616, -1.0869344098357046]","[-0.33292338731950083, -0.37215654097736667, -1.1710664494191718]","[-0.02125613078958838, -0.04120435340867237, 0.006266159344035687, -0.9988978339370685]","[[0.9965116422475598, 0.014270196242033864, 0.08205149013227014], [-0.010766815741413218, 0.9990035935349252, -0.04298179209545913], [-0.08258426734253105, 0.04194901991895232, 0.9956865255611214]]","[-0.31575251661922055, -0.41473830106153, -0.012951403231306096]",[0.4728237562851586],"[0.001802417285622571, -0.024440349271390632, 0.0, -0.9996977266668245]",[0.4389532875836956],"[-3.44392827323386, -0.07404157569998282, -0.004448034743244733]","[834.6822266832339, 1134.165073271511, 847.1140767010646, 1071.4040223091836]"
1722,34.44,"[0.09510476312165811, -0.06289336892130631, 2.264608281797598]","[0.043179294775956244, -0.0775773754516669, 2.3544186358154526]","[-0.32065608934202233, -0.4394890861669408, -1.0650540097788392]","[-0.349403654804985, -0.37737706804558896, -1.158067966280917]","[-0.018250259060436463, -0.037016364707454834, 0.006422110409537642, -0.9991269857665744]","[[0.9971763508845062, 0.014184124122256265, 0.07373368743101354], [-0.011481891140709672, 0.9992506294852707, -0.03694409901124797], [-0.07420250814576869, 0.035993206286804025, 0.9965926939771846]]","[-0.3051510445899923, -0.4106594832032946, -0.013313312440331453]",[0.4771974066469838],"[0.00467903449886303, -0.023924150024830622, 0.0, -0.9997025769347443]",[0.43895762186115755],"[-3.7702552664692615, -1.1363821495674784, 1.1804241978411198]","[838.9356063552503, 1154.2329345080154, 846.7171275943587, 1089.3305998327514]"
1723,34.46000000000001,"[0.08863485502190777, -0.0718773429673365, 2.2439671878255667]","[0.03730776445359343, -0.08385061276955089, 2.3353254939145174]","[-0.3339866096538905, -0.4576778382014134, -1.0385108431642736]","[-0.36013695016953134, -0.3803508713677694, -1.1473110383711937]","[-0.015407178565904551, -0.033094008560470595, 0.006559830843207236, -0.9993058097073421]","[[0.9977112376829163, 0.014130324743334297, 0.06593993307163871], [-0.012090783545923318, 0.9994269021853939, -0.031227148300374385], [-0.06634420701229239, 0.030358783908053025, 0.9973225381415759]]","[-0.28365444915935245, -0.3871169040411715, -0.010081826149968397]",[0.48122807703343673],"[0.008820945846654974, -0.02389741352756811, 0.0, -0.9996708663071048]",[0.43896195613861955],"[-3.6286159746874, -0.7828741014045922, 1.1626434434458837]","[865.8426315352622, 1164.8420072349368, 852.4906668196276, 1108.9857430174359]"
1724,34.480000000000004,"[0.08200015417135574, -0.08098765058477828, 2.2235964376946025]","[0.030219155869601007, -0.09124448203736106, 2.3132407122509817]","[-0.34752179574698305, -0.46243984137925404, -1.010825699837651]","[-0.37261708752853145, -0.38340339916884714, -1.1326248865460777]","[-0.01256585880664898, -0.029361472240531223, 0.006707822796980277, -0.9994670316660783]","[[0.9981851572561431, 0.014146399708739576, 0.058523067902845644], [-0.01267059125062014, 0.9995935477453087, -0.025512226309328884], [-0.05886022611951315, 0.02472442009793713, 0.9979593454143971]]","[-0.2715654709798601, -0.3575002971351823, -0.007560683214651741]",[0.4852461630859247],"[0.010527372420518375, -0.023963362751857283, 0.0, -0.9996573614609636]",[0.4389662904160815],"[-3.726418885045743, 0.7481251951378715, 1.2788294761336516]","[877.6629343528922, 1174.851877861007, 872.4667602996255, 1112.751807636288]"
1725,34.5,"[0.07526190268395307, -0.08984554018537662, 2.2049253141912697]","[0.021247803897061518, -0.10035260669843021, 2.2866317570095025]","[-0.36485321750985206, -0.4594069891058458, -0.978429090547014]","[-0.38774544441892944, -0.3865293171340421, -1.111734970444358]","[-0.010089785515268224, -0.026180725052690958, 0.006845872263159409, -0.9995819305388532]","[[0.9985335433001968, 0.014214336226894261, 0.0522014126165511], [-0.013157704625230818, 0.9997007964852779, -0.020529594367084777], [-0.0524777061477519, 0.0198126747692143, 0.9984236676907956]]","[-0.25571489564162775, -0.3310202849582806, -0.00803345321708715]",[0.48871967707329833],"[0.010860891950115739, -0.024844187560785626, 0.0, -0.9996322709869432]",[0.4389706246935434],"[-3.8411039738678996, 1.296511864751979, 1.656563719840694]","[888.6535902603291, 1177.335483657108, 867.685118882441, 1135.9749223492122]"
1726,34.52000000000001,"[0.06790062206941311, -0.09886526579562509, 2.1862911449991023]","[0.013526950040652914, -0.10791242696052407, 2.265230181545085]","[-0.38164955957170316, -0.45483208762000005, -0.9433928300297946]","[-0.4000077876319004, -0.3884367744513761, -1.0914359980459374]","[-0.007495000624717283, -0.023068681487271415, 0.007056531546948782, -0.999676377568282]","[[0.9988270761993725, 0.014454295354417133, 0.046016654472238516], [-0.01376269622578312, 0.9997790542617658, -0.015310719906101656], [-0.04622820930564939, 0.01465958039145588, 0.9988143154055896]]","[-0.2572523026153458, -0.3049115517765606, -0.012738623785429266]",[0.49202786032436535],"[0.011042532092570239, -0.025789904664259785, 0.0, -0.9996061428710352]",[0.43897495897100547],"[-3.2074503350319414, 0.4241779135199476, 1.2882185306809397]","[881.7960797709575, 1195.790752753791, 878.7891521821688, 1141.4819904709602]"
1727,34.540000000000006,"[0.06031243216411774, -0.10796292309990814, 2.1678959305370564]","[0.004119716791911555, -0.11691419020115319, 2.240279024207647]","[-0.39517747388639485, -0.4606894854691788, -0.9121117255570382]","[-0.41437319452776267, -0.39019183082930087, -1.0650777979878925]","[-0.004842382525461359, -0.020140416603544202, 0.0072618361480006645, -0.9997587783811682]","[[0.999082692973524, 0.014715224075091732, 0.04020078742236261], [-0.014325113669425677, 0.9998470683984069, -0.00997494168687395], [-0.04034144577622598, 0.00938991606556431, 0.9991412641649591]]","[-0.26615397970028487, -0.27041576802347667, -0.014657643238208628]",[0.4958430917975394],"[0.013143766658683501, -0.02617876271098801, 0.0, -0.9995701685113849]",[0.4389792932484675],"[-3.7745426446551864, -1.0855464211760124, 0.7225480321311402]","[866.7050530148377, 1220.7312868615284, 899.6901484885576, 1134.6227762688964]"
1728,34.56,"[0.052144300991703876, -0.11739125650485613, 2.150396467441514]","[-0.003802055286512295, -0.12431762097108223, 2.220218746956503]","[-0.42040596238716044, -0.470798967936979, -0.8786355650842516]","[-0.4259799930512785, -0.3911990446189196, -1.0415727997782993]","[-0.002139431665253057, -0.0179074681121718, 0.007374712055033447, -0.9998095439236233]","[[0.9992486374965309, 0.014823238601269453, 0.0357765596671293], [-0.014669991383974696, 0.9998808379892072, -0.004542173236908754], [-0.03583967043709995, 0.004013923553060913, 0.9993482559166196]]","[-0.25378238269385167, -0.21481081396465299, -0.010604500416166954]",[0.49950947673740737],"[0.016132808909610864, -0.028832401212611557, 0.0, -0.9994531402680302]",[0.43898362752592945],"[-4.0468138703124215, 0.08076144729008036, 2.1461267034289513]","[887.6368492445846, 1220.385275445051, 911.2997902028978, 1128.8899607504632]"
1729,34.58,"[0.043619140694264716, -0.12675254485541532, 2.1336369251928606]","[-0.010041597587541886, -0.12998491826553854, 2.2052998498553964]","[-0.4391925129423361, -0.46207812596620473, -0.828654583167457]","[-0.43466060581356447, -0.3915727217122701, -1.0219530040394307]","[0.00032135782428081307, -0.016134588960613774, 0.007522429884069087, -0.9998410407787611]","[[0.9993652981841188, 0.015032098296137686, 0.032268883221236874], [-0.015052838201753878, 0.9998857415642722, 0.0003998708546536683], [-0.032259213654433475, -0.0008853561113116373, 0.9994782655451377]]","[-0.24926418800730352, -0.16609023337460624, -0.010282306467717427]",[0.5009487314768059],"[0.01587914739081974, -0.030577839221878345, 0.0, -0.9994060906165294]",[0.43898796180339145],"[-3.7108501833633634, 0.7730100815099968, 1.9752786193143024]","[910.7576171707326, 1210.3601684316895, 905.7301997067835, 1139.439498233193]"
1730,34.60000000000001,"[0.03470300811678357, -0.13598713808992596, 2.1177149201903718]","[-0.018750623769748665, -0.13771950636880054, 2.1854209094828083]","[-0.46228032429231647, -0.4611034894051773, -0.7934150861695897]","[-0.44627627623244326, -0.39165762700050877, -0.993467911855989]","[0.0026305693011716863, -0.014743753206862834, 0.007645819859519025, -0.9998582621117431]","[[0.9994476273880144, 0.015211903385176239, 0.029523552634846104], [-0.015367041243456338, 0.9998685441155676, 0.005034936737522291], [-0.029443101198827145, -0.005485849061813808, 0.9995507047209663]]","[-0.23907846964438512, -0.12684234566144567, -0.007645933325282063]",[0.5043735296127614],"[0.016995425538186053, -0.03308290189120986, 0.0, -0.999307607571526]",[0.4389922960808534],"[-3.59936984558434, 0.30564298553335, 1.8728148502112987]","[909.665245037623, 1210.606691656569, 915.5987153329569, 1140.7486140194121]"
1731,34.620000000000005,"[0.025170156575148563, -0.1453203199587404, 2.1027270623665557]","[-0.02822512071008778, -0.145880586410026, 2.1651565472696825]","[-0.4800298722817291, -0.45436732419214504, -0.7405560522828635]","[-0.4581800409208273, -0.3911423090904233, -0.9610384287251391]","[0.004842211025043433, -0.013849750590773141, 0.007769470807533821, -0.9998606902699587]","[[0.9994926666866736, 0.015402650059296632, 0.02777088520592039], [-0.015670903719315607, 0.9998294038543047, 0.00946786245005219], [-0.027620399537108414, -0.009898283381678735, 0.9995665020247098]]","[-0.22073206759117, -0.09222386776925506, -0.008958578414720121]",[0.5053831382232928],"[0.01727540793503867, -0.03498554360870264, 0.0, -0.9992376082919316]",[0.4389966303583153],"[-3.1538566848467178, 0.5912027283496804, 3.107522010534396]","[916.1804534246619, 1208.0588887097465, 934.338440055475, 1136.1685074741206]"
1732,34.64,"[0.015439384295988514, -0.15463323871079865, 2.0882036517495126]","[-0.0396769324576947, -0.15551946219140944, 2.1418747643702054]","[-0.5002471759574915, -0.4504760100688822, -0.693282386158341]","[-0.47190517916503755, -0.38999782197485716, -0.9206886452269005]","[0.0070416874572222996, -0.013024693075494679, 0.007893310229512228, -0.9998591667170356]","[[0.9995359916542397, 0.015600965541710537, 0.026156881977696746], [-0.015967828813166062, 0.999776106189171, 0.01387577562034206], [-0.02593455308314026, -0.014287007392698297, 0.9995614296225079]]","[-0.2042939627179604, -0.07028746834865912, -0.00874559661187611]",[0.5071270399549266],"[0.01806322932511196, -0.03733735312662194, 0.0, -0.9991391093319597]",[0.4390009646357773],"[-4.457514816546251, -0.6745409920946549, 0.5933413662059088]","[914.8299796536592, 1220.4586605190668, 929.3723625065595, 1153.42535140221]"
1733,34.66000000000001,"[0.00505578859426601, -0.16387873245511098, 2.0747731985615685]","[-0.04948758571494612, -0.16355170977426384, 2.1231405221180752]","[-0.5319181607370681, -0.45638475799593337, -0.6645327050641793]","[-0.48299559316665647, -0.3885046809696945, -0.8850292854404422]","[0.009099357374076175, -0.012629442738884956, 0.007987025931418546, -0.9998467923392184]","[[0.9995531110485213, 0.01574176488988489, 0.025400369229623895], [-0.016201444141551075, 0.9997065200870685, 0.017994183192326874], [-0.025109662016399928, -0.01839766993894623, 0.9995150996057373]]","[-0.2015278477497725, -0.04416395508049169, -0.007135415045851686]",[0.51136045649994],"[0.02054282963687709, -0.04168746495853012, 0.0, -0.9989180029651084]",[0.4390052989132393],"[-3.5880230298734412, -0.9250340569372976, 1.710274546069492]","[912.4723122482842, 1245.134880005017, 923.8269402797897, 1164.0811720313588]"
1734,34.68000000000001,"[-0.005643499280981517, -0.17304444142192604, 2.0622803614429404]","[-0.05772973222858232, -0.1701012126722862, 2.108468887155725]","[-0.54391166472051, -0.45375268580579076, -0.6032600320369287]","[-0.4917113937021885, -0.3868181818563787, -0.8542470720242454]","[0.010829340573868959, -0.012591820693150615, 0.00803636944542196, -0.9998296654334502]","[[0.999553497315798, 0.01579727891836924, 0.025353408905065364], [-0.016342723377294116, 0.9996360559780052, 0.021452606879511244], [-0.02500529457825773, -0.021857376971833913, 0.999448114548995]]","[-0.17934916093074077, 0.019939017604702042, -0.003911648503019794]",[0.5110307270671587],"[0.021758238382247257, -0.04310210253523209, 0.0, -0.9988336042627296]",[0.43900963319070135],"[-3.3445825093851345, 0.16915214244311327, 2.7440739010000215]","[929.874906294518, 1236.4235919197465, 946.430657141002, 1143.751848028056]"
1735,34.7,"[-0.01690821945685382, -0.18213767068802858, 2.0506834693487934]","[-0.06690754307929905, -0.17722856194230915, 2.093022257937904]","[-0.5733144086185192, -0.44596197108784125, -0.5623348066127871]","[-0.5009066613915084, -0.38459082603211187, -0.8193627767608253]","[0.012560607343417697, -0.013156528172153433, 0.00810527652462324, -0.9998015120372357]","[[0.999522042587693, 0.01587682748085039, 0.02651144791103021], [-0.016537843418342517, 0.9995526933411113, 0.024902953830231438], [-0.026104219127687754, -0.025329503025988638, 0.9993378958891032]]","[-0.15816638706081151, 0.050852775934370126, -0.0032488197109397047]",[0.5134116572226952],"[0.022004622197667256, -0.047483611516439414, 0.0, -0.9986282949216706]",[0.43901396746816335],"[-4.658805219568896, 0.09421116333356916, 1.7159272124219314]","[948.1518431865511, 1219.7430982462474, 954.4470362339965, 1138.4808703318997]"
1736,34.72,"[-0.02851964057355929, -0.19105337591030316, 2.0404280642656083]","[-0.07718084409877057, -0.18497096170941368, 2.076998859634526]","[-0.5973089548900636, -0.4412419561711483, -0.5095182441817067]","[-0.5104600651208887, -0.3816179771551053, -0.7795786581154165]","[0.01411140049427117, -0.013963410644606255, 0.008147955166334802, -0.9997689195292939]","[[0.999475658070459, 0.01589805810629533, 0.028150326063326705], [-0.016686231225783364, 0.9994673484962994, 0.027988732762602518], [-0.02769040982908064, -0.028443825738208015, 0.9992101731694248]]","[-0.1534290898992268, 0.08928784730936004, -0.0026486232730881265]",[0.5140052134531236],"[0.022912268117587002, -0.05126209034784718, 0.0, -0.9984184811755448]",[0.4390183017456253],"[-3.0919239331930215, -0.07830019574937286, 1.735242439251877]","[953.9061174225523, 1222.1277731367625, 961.1008859997537, 1142.4968911279423]"
1737,34.74000000000001,"[-0.04039172043245174, -0.19986728724429087, 2.0306666322936207]","[-0.08932976533440554, -0.19393373780101836, 2.05908845063661]","[-0.6092058124874715, -0.43341814419647734, -0.4675221616165308]","[-0.5211397865517371, -0.3777227677863098, -0.7320299469721515]","[0.015531235486754526, -0.015070229170437086, 0.00818536400406229, -0.9997322721156098]","[[0.9994117231940561, 0.015898226551578205, 0.030386646531511807], [-0.016834463663919868, 0.999383508257065, 0.030807444061102054], [-0.029878131267944228, -0.03130086530664072, 0.999063285010324]]","[-0.14608074972749843, 0.13045387751544593, -0.0009191560910451349]",[0.5159030357040635],"[0.023243397928194822, -0.05290846329181362, 0.0, -0.9983287414546042]",[0.4390226360230872],"[-2.87171514119754, 0.352389552033023, 2.4970629272751452]","[956.5597054602468, 1220.8327074274002, 973.3240966916933, 1139.6267014864463]"
1738,34.760000000000005,"[-0.05272213843731698, -0.20859074237113442, 2.0222488413795516]","[-0.09982232434105079, -0.2014716253502206, 2.0447107357096095]","[-0.6279817937377408, -0.42344685208491084, -0.4022377258604432]","[-0.5297087458943256, -0.37396596177208735, -0.6904843989385476]","[0.016956399502556275, -0.0163768638091076, 0.00815141373212454, -0.9996886882952802]","[[0.9993303457755739, 0.015742366912547063, 0.0330199682549395], [-0.0168531374939318, 0.9992917101438374, 0.033635252368757064], [-0.03246709374392939, -0.03416923073892784, 0.9988881978990579]]","[-0.1332591308801961, 0.14768091363641184, 0.0024797655404323353]",[0.5144772096598338],"[0.023405353495984847, -0.0562987212795827, 0.0, -0.9981386437627073]",[0.4390269703005492],"[-3.1256965494178672, -0.2926773359135252, 4.657906488746438]","[953.6406372420845, 1215.86416710751, 982.0156698371628, 1136.9108298268254]"
1739,34.78,"[-0.06552569089968067, -0.21709095780562002, 2.014696525926185]","[-0.10796702129454855, -0.20715776962544957, 2.0344373923230803]","[-0.6420976701983606, -0.42082291492702356, -0.3404572023384383]","[-0.5358139112269772, -0.3707444138716214, -0.6579549696984042]","[0.01834071932370281, -0.018089240847789304, 0.008163669065178718, -0.9996345617170442]","[[0.9992117728374829, 0.015657832117609516, 0.03646471581929991], [-0.016984910874282166, 0.9991934501357598, 0.03637268469360663], [-0.03586580556739575, -0.03696338299729329, 0.9986722998520726]]","[-0.13222012473586497, 0.17320730581275687, 0.0017183811054952364]",[0.5133847584617718],"[0.024854101276039507, -0.05904984963192702, 0.0, -0.9979450775296927]",[0.43903130457801115],"[-3.8476483405723254, -0.04712670404028674, 0.866690053859525]","[955.1226291792334, 1227.8877396545133, 974.9055670691068, 1149.9044299871202]"
1740,34.80000000000001,"[-0.0786003280717267, -0.22549541592546668, 2.0082636210179827]","[-0.118565141751501, -0.21438913079726055, 2.0219704657097246]","[-0.6678222945131176, -0.4067137510077625, -0.31735867921408534]","[-0.5431929541052571, -0.36625150983878924, -0.6154172177524028]","[0.019455466743795505, -0.020203183101231544, 0.008122945750727617, -0.999573257432452]","[[0.9990510613052506, 0.015452833974114151, 0.04070519448783443], [-0.01702508340189344, 0.9991103681476565, 0.03856610981528218], [-0.040073051684174694, -0.03922254725657547, 0.9984259954281512]]","[-0.1254965593720835, 0.21639161081469516, 0.001650603254619144]",[0.5172707985470926],"[0.024105953952329503, -0.06337729904047154, 0.0, -0.9976972299029987]",[0.4390356388554731],"[-3.848127840381934, 0.6870922651241336, 0.04329758327383004]","[961.612977941171, 1235.7150294884755, 967.3418494721866, 1160.6466113181298]"
1741,34.82000000000001,"[-0.09202605781045779, -0.23368567765625645, 2.0030540600634796]","[-0.12935391344621955, -0.2215425987548052, 2.010397289268099]","[-0.6790651205017552, -0.3954145342385542, -0.2622416781760484]","[-0.5499882042245321, -0.36131721756075924, -0.5719612994825407]","[0.020622884290831853, -0.022790717887996435, 0.008048686547696365, -0.9994928452704708]","[[0.998827052926341, 0.01514918856067612, 0.045890293197992975], [-0.017029229912312687, 0.9990152798570954, 0.040857979906099524], [-0.04522634467252771, -0.04159172128400936, 0.9981060089236811]]","[-0.11207848715201955, 0.2630922066764547, 0.0033560197163626567]",[0.5165268010389293],"[0.024094640861094502, -0.0659857863736772, 0.0, -0.9975281185061606]",[0.43903997313293514],"[-2.435658082407282, -0.15550242806297754, 4.176375765518944]","[967.4663716162008, 1227.1869943804568, 970.554913733818, 1158.7524042833268]"
1742,34.84,"[-0.10565297050477446, -0.24172922699190166, 1.99834172175052]","[-0.14272825469738765, -0.2301993371199051, 1.9971852724357624]","[-0.6873349597369658, -0.38952865482523824, -0.1956262784094393]","[-0.5576660804429473, -0.35484858468486313, -0.518058190416694]","[0.021837325460619512, -0.025649920321249162, 0.008017624557260336, -0.999400028713385]","[[0.9985550854595602, 0.014905377109290087, 0.0516192291648608], [-0.01714587974166639, 0.998917184717987, 0.04323714452261451], [-0.050918895257349, -0.044059750246852186, 0.9977299125000965]]","[-0.10814795422049103, 0.3048762430820825, 0.002990730029894032]",[0.5141480908539617],"[0.025104740633408097, -0.06839583949162716, 0.0, -0.997342048917284]",[0.4390443074103971],"[-3.3455727870745013, -0.5316676835977179, 2.4427478471212822]","[972.3199436058433, 1216.3796022401027, 978.4054165618, 1153.7351776658138]"
1743,34.86,"[-0.11950551680887156, -0.24957979989490928, 1.9950674696352206]","[-0.15462420628596715, -0.23769218377349108, 1.9865463624122885]","[-0.7042234862945653, -0.3824007578913897, -0.15597951786623443]","[-0.5637559778949924, -0.34875567402739305, -0.4701314200119618]","[0.022903865906413984, -0.028814106160085777, 0.007851840056800539, -0.9992909029742548]","[[0.9982149917344783, 0.014372635833331706, 0.05794702330977545], [-0.017012453528146832, 0.9988263230151696, 0.045322762180546025], [-0.057227673342657166, -0.04622773719234069, 0.9972891203721154]]","[-0.10940009149184182, 0.32481809856070787, 0.008815198753795802]",[0.5150997088754558],"[0.02575810240261163, -0.07206755013840153, 0.0, -0.9970662650511367]",[0.43904864168785906],"[-3.1507778514942673, -0.38242815425348187, 2.772711085658603]","[967.0675840792431, 1222.7718358353054, 991.8180432783485, 1148.1105947159735]"
